行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移
1,0.300633,0.303626,0.954018,0.93901
1,0.301189,0.303673,0.954018,0.943566
1,0.300129,0.303714,0.970954,0.948426
1,0.298821,0.303751,0.970954,0.952982
1,0.300912,0.303765,0.970954,0.957843
1,0.300639,0.303736,0.988811,0.962398
1,0.299985,0.303705,0.988811,0.967257
1,0.299952,0.30362,0.988811,0.971811
1,0.299798,0.303491,0.988811,0.976362
1,0.30092,0.303277,1.0065,0.981213
1,0.299828,0.303091,1.0065,0.985758
1,0.299793,0.302897,1.0065,0.990603
1,0.298801,0.30276,1.0065,0.995143
1,0.301118,0.302687,1.02547,0.999683
1,0.301167,0.302737,1.02547,1.00453
1,0.299341,0.302853,1.02547,1.00937
1,0.299136,0.303036,1.04346,1.01392
1,0.300045,0.303278,1.04346,1.01847
1,0.300371,0.303507,1.04346,1.02333
1,0.299955,0.303678,1.04346,1.02789
1,0.299645,0.30377,1.0615,1.03275
1,0.300311,0.303798,1.0615,1.03761
1,0.299196,0.303812,1.0615,1.04247
1,0.299886,0.303783,1.07933,1.04733
1,0.299692,0.30374,1.07933,1.05189
1,0.301139,0.303742,1.07933,1.05675
1,0.300082,0.303846,1.07933,1.0613
1,0.299778,0.304044,1.09703,1.06587
1,0.299385,0.304397,1.09703,1.07074
1,0.301232,0.304924,1.09703,1.07562
1,0.300578,0.305534,1.09703,1.08021
1,0.299453,0.306162,1.11508,1.08481
1,0.298068,0.306797,1.11508,1.08972
1,0.300585,0.307306,1.11508,1.09464
1,0.300636,0.307574,1.13397,1.09926
1,0.299005,0.307688,1.13397,1.10418
1,0.30052,0.307621,1.13397,1.10879
1,0.300535,0.307453,1.13397,1.11371
1,0.300607,0.307253,1.15061,1.11863
1,0.298706,0.307068,1.15061,1.12354
1,0.29986,0.306908,1.15061,1.12814
1,0.30026,0.306805,1.15061,1.13305
1,0.299876,0.306752,1.1676,1.13765
1,0.298888,0.306685,1.1676,1.14256
1,0.299597,0.306592,1.1676,1.14716
1,0.301505,0.306487,1.1676,1.15175
1,0.300069,0.306339,1.18627,1.15665
1,0.299149,0.30616,1.18627,1.16155
1,0.298729,0.30596,1.18627,1.16614
1,0.301185,0.305718,1.20531,1.17072
1,0.300841,0.30546,1.20531,1.17561
1,0.29931,0.305191,1.20531,1.18018
1,0.298826,0.304861,1.20531,1.18475
1,0.299957,0.304502,1.22359,1.18932
1,0.2995,0.304126,1.22359,1.19418
1,0.299688,0.303861,1.22359,1.19874
1,0.300477,0.303689,1.22359,1.20359
1,0.298662,0.303645,1.24074,1.20815
1,0.30084,0.303733,1.24074,1.2127
1,0.299058,0.303986,1.24074,1.21757
1,0.300336,0.304274,1.25962,1.22244
1,0.299667,0.30447,1.25962,1.22701
1,0.299396,0.304564,1.25962,1.23158
1,0.300125,0.304571,1.25962,1.23645
1,0.29953,0.30446,1.2776,1.24102
1,0.300876,0.304215,1.2776,1.24588
1,0.302314,0.303969,1.2776,1.25044
1,0.299006,0.303736,1.2776,1.255
1,0.297581,0.303519,1.29474,1.25985
1,0.300177,0.303302,1.29474,1.2644
1,0.301367,0.303101,1.29474,1.26894
1,0.301716,0.302934,1.31393,1.27379
1,0.299104,0.302825,1.31393,1.27833
1,0.299435,0.302746,1.31393,1.28287
1,0.300902,0.302733,1.31393,1.28741
1,0.301249,0.302843,1.33198,1.29226
1,0.300101,0.303065,1.33198,1.29681
1,0.298867,0.303346,1.33198,1.30166
1,0.301599,0.303563,1.33198,1.30622
1,0.301038,0.303719,1.35043,1.31108
1,0.29838,0.303822,1.35043,1.31563
1,0.298527,0.303794,1.35043,1.32019
1,0.301574,0.303604,1.3689,1.32474
1,0.299834,0.303294,1.3689,1.32959
1,0.299292,0.302891,1.3689,1.33444
1,0.30045,0.302469,1.3689,1.33897
1,0.30118,0.302021,1.38745,1.3435
1,0.300748,0.30162,1.38745,1.34832
1,0.298472,0.301332,1.38745,1.35284
1,0.29954,0.301197,1.38745,1.35766
1,0.301541,0.301157,1.40529,1.36247
1,0.301537,0.301207,1.40529,1.36699
1,0.298855,0.301371,1.40529,1.37182
1,0.298858,0.301598,1.42314,1.37664
1,0.29887,0.301825,1.42314,1.38117
1,0.301251,0.302082,1.42314,1.38571
1,0.300036,0.302369,1.42314,1.39024
1,0.299279,0.302645,1.42314,1.39509
1,0.299075,0.302889,1.44002,1.39963
1,0.299865,0.303168,1.44002,1.40449
1,0.300129,0.303461,1.44002,1.40934
1,0.299185,0.303798,1.4594,1.41421
1,0.300278,0.304113,1.4594,1.41877
1,0.299932,0.304399,1.4594,1.42334
1,0.299879,0.304703,1.47812,1.42822
1,0.299627,0.305021,1.47812,1.4331
1,0.300443,0.305259,1.47812,1.43768
1,0.301091,0.305471,1.47812,1.44226
