dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_cal_kalman,dax_n_imu,dax_n_cal
0.016,-0.0029374,0.00489567,0,-0,-0.04,-0.17,0,-0.0381223,-0.146222,0,-0.0259456,0.00190033,-0.0219057,0.0015813,-0.00398499,0.00150118,1.86265e-09,0.00190478
0.015,-0.00489567,0.00489567,0,-0,-0.04,-0.17,0,-0.0374234,-0.137417,0,-0.0239873,0.00190033,-0.0184514,0.00146257,-0.00511702,0.00113202,0.00195826,0.00345427
0.015,-0.00979134,0.00391654,0,-0,-0.04,-0.17,0,-0.0363449,-0.131433,0,-0.0190917,0.00287946,-0.0125391,0.00225846,-0.00571602,0.000599005,0.00489565,0.0059123
0.016,-0.0156661,0.00391654,0,-0,-0.04,-0.17,0,-0.0352807,-0.128295,0,-0.0132169,0.00287946,-0.00613119,0.00207765,-0.00578046,6.44401e-05,0.00587478,0.00640792
0.015,-0.0225201,0.0029374,0,-0,-0.04,-0.16,0,-0.0339308,-0.128615,0,-0.00466123,0.00385791,0.000670554,0.00282685,-0.00531677,0.000463691,0.00855565,0.00680174
0.016,-0.029374,0.00391654,0.01,-0,-0.04,-0.16,0,-0.0328999,-0.132158,0,0.00219268,0.00287878,0.00692253,0.00167259,-0.00440359,0.000913181,0.00685391,0.00625198
0.016,-0.0352488,0.00391654,0.01,-0,-0.04,-0.17,0,-0.0319515,-0.138184,0,0.00636862,0.00287878,0.0117736,0.00151147,-0.00317969,0.0012239,0.00417594,0.00485103
0.015,-0.0391654,0.00489567,0.02,-0,-0.04,-0.17,0,-0.0314157,-0.145111,0,0.0102851,0.00189965,0.0145134,0.000441318,-0.00182897,0.00135071,0.00391652,0.00273981
0.016,-0.0421028,0.0058748,0.02,-0,-0.04,-0.17,0,-0.0313481,-0.153329,0,0.0132225,0.000920511,0.0160547,-0.000549303,-0.000452484,0.00137649,0.00293739,0.00154138
0.015,-0.0421028,0.00685394,0.03,-0,-0.04,-0.17,0,-0.031572,-0.160416,0,0.0132225,-5.86226e-05,0.0148507,-0.0014904,0.000736639,0.00118912,3.72529e-09,0.00120407
0.016,-0.0401445,0.00783307,0.03,-0,-0.04,-0.17,0,-0.0322539,-0.166487,0,0.0112643,-0.00103776,0.0118611,-0.00235368,0.00161379,0.000877147,0.00195826,0.00298962
0.015,-0.036228,0.00881221,0.04,-0,-0.04,-0.17,0,-0.0331239,-0.169993,0,0.00734483,-0.00201621,0.00734609,-0.00318445,0.00208296,0.000469171,0.00391943,0.00451497
0.016,-0.0303532,0.00881221,0.04,-0,-0.04,-0.17,0,-0.0339823,-0.170685,0,0.00147006,-0.00201621,0.00135363,-0.00303861,0.00205847,2.44915e-05,0.00587478,0.00599246
0.015,-0.0244783,0.00881221,0.05,-0,-0.04,-0.17,0,-0.0345727,-0.16869,0,-0.00440472,-0.00201621,-0.00418207,-0.0029383,0.00160939,0.000449071,0.00587478,0.0055357
0.015,-0.0195827,0.00881221,0.05,-0,-0.04,-0.17,0,-0.0351185,-0.164682,0,-0.00930327,-0.00201552,-0.00839957,-0.00284498,0.000866399,0.000742995,0.00489855,0.0042175
0.016,-0.014687,0.00881221,0.05,-0.01,-0.04,-0.17,0,-0.0356574,-0.158583,0,-0.014196,-0.00201621,-0.0122562,-0.00275402,-0.000122494,0.000988894,0.00489275,0.00385665
0.015,-0.0127287,0.00783307,0.05,-0.01,-0.04,-0.17,0,-0.03569,-0.152458,0,-0.0161543,-0.00103707,-0.0131739,-0.00176934,-0.00111415,0.000991657,0.00195826,0.000917682
0.015,-0.0127287,0.00685394,0.05,-0.01,-0.03,-0.17,0,-0.035288,-0.146793,0,-0.0161543,-0.00175694,-0.0122114,-0.000858509,-0.00196362,0.000849471,1.86265e-09,0.000962528
0.015,-0.0156661,0.0058748,0.05,-0.01,-0.03,-0.17,0,-0.0344839,-0.142849,0,-0.0132169,-0.000777805,-0.00860394,-1.59834e-05,-0.00247708,0.000513462,0.00293739,0.00360744
0.015,-0.0195827,0.00489567,0.05,-0.01,-0.03,-0.17,0,-0.033308,-0.14093,0,-0.00930036,0.000201329,-0.00436136,0.00076336,-0.00262872,0.000151636,0.00391652,0.00424258
0.016,-0.0254575,0.00391654,0.05,-0.01,-0.03,-0.17,0,-0.0316873,-0.141804,0,-0.00342267,0.00117995,0.00136742,0.00146659,-0.00232902,0.000299699,0.00587769,0.00572878
0.015,-0.0332906,0.00391654,0.05,-0.02,-0.03,-0.17,0,-0.0302893,-0.146164,0,0.00440746,0.00118046,0.00845726,0.00122961,-0.00150429,0.000824728,0.00783013,0.00708984
0.016,-0.0381862,0.0029374,0.05,-0.02,-0.03,-0.17,0,-0.0284488,-0.152771,0,0.00930311,0.0021596,0.0122304,0.00189605,-0.000445912,0.00105838,0.00489565,0.0037731
0.015,-0.0421028,0.0029374,0.05,-0.02,-0.03,-0.17,0,-0.0268614,-0.160198,0,0.0132196,0.0021596,0.014885,0.00162635,0.000743913,0.00118982,0.00391652,0.0026546
0.016,-0.0430819,0.0029374,0.05,-0.02,-0.03,-0.17,0,-0.0252956,-0.167988,0,0.0141988,0.0021596,0.0145407,0.00136032,0.00182529,0.00108138,0.000979129,0.000344291
0.015,-0.0430819,0.0029374,0.05,-0.02,-0.03,-0.17,0,-0.0239451,-0.174706,0,0.0141988,0.0021596,0.0133992,0.00113087,0.00274425,0.000918964,0,0.00114145
0.016,-0.0401445,0.0029374,0.05,-0.02,-0.03,-0.17,0,-0.0226126,-0.179952,0,0.0112614,0.0021596,0.00957058,0.000904483,0.00330512,0.000560863,0.00293739,0.00382863
0.015,-0.0352488,0.00195827,0.05,-0.02,-0.03,-0.17,0,-0.0210311,-0.182315,0,0.00636572,0.00313873,0.00427339,0.00161492,0.00341945,0.000114328,0.00489565,0.00529719
0.016,-0.029374,0.00195827,0.05,-0.01,-0.03,-0.17,0,-0.0194707,-0.181721,0,0.000490939,0.00313873,-0.00150042,0.00134981,0.00308125,0.000338198,0.00587478,0.00577381
0.015,-0.0234992,0.00195827,0.05,-0.01,-0.02,-0.17,0,-0.0181249,-0.178615,0,-0.00538384,0.00143973,-0.00684751,0.00112115,0.00235449,0.000726757,0.00587478,0.00534709
0.016,-0.0186035,0.0029374,0.05,-0.01,-0.02,-0.17,0,-0.017258,-0.173245,0,-0.0102795,0.000460597,-0.0108309,-5.27129e-06,0.00137088,0.000983613,0.00489565,0.00398337
0.016,-0.0137079,0.0029374,0.06,-0.01,-0.02,-0.17,0,-0.0163004,-0.166,0,-0.0151751,0.000460597,-0.0144956,-0.000167956,0.000172659,0.00119822,0.00489565,0.00366469
0.015,-0.0107705,0.0029374,0.06,-0.01,-0.02,-0.17,0,-0.0154746,-0.158455,0,-0.0181125,0.000460597,-0.016151,-0.000308272,-0.00107071,0.00124336,0.00293739,0.00165541
0.015,-0.00979134,0.0029374,0.06,-0.01,-0.02,-0.17,0,-0.0147106,-0.151043,0,-0.0190917,0.000460597,-0.0158708,-0.000438065,-0.00220708,0.00113637,0.000979129,0.000280144
0.016,-0.0117496,0.0029374,0.06,-0.01,-0.02,-0.17,0,-0.0139565,-0.144652,0,-0.0171334,0.000460597,-0.0128268,-0.000566197,-0.00303104,0.000823959,0.00195826,0.00304408
0.016,-0.0156661,0.0029374,0.07,-0.01,-0.02,-0.17,0,-0.0131027,-0.140616,0,-0.0132169,0.000460597,-0.0082246,-0.00071126,-0.0034441,0.00041306,0.00391652,0.00460217
0.015,-0.0225201,0.0029374,0.07,-0.01,-0.02,-0.17,0,-0.0123663,-0.140161,0,-0.00636297,0.000460597,-0.00129334,-0.000836375,-0.00329524,0.000148855,0.00685391,0.00693126
0.016,-0.029374,0.0029374,0.07,-0.01,-0.02,-0.17,0,-0.0116397,-0.142939,0,0.000490937,0.000460597,0.00508859,-0.000959824,-0.00266538,0.000629865,0.00685391,0.00638193
0.015,-0.0372071,0.0029374,0.06,-0.01,-0.02,-0.17,0,-0.011163,-0.148793,0,0.00832398,0.000460597,0.0119271,-0.00104082,-0.00155248,0.0011129,0.00783304,0.00683849
0.016,-0.044061,0.0029374,0.06,-0,-0.01,-0.17,0,-0.0106926,-0.157636,0,0.0151779,-0.0012384,0.0172786,-0.00112073,-0.000104244,0.00144823,0.00685391,0.00535152
0.015,-0.0489567,0.0029374,0.06,-0,-0.01,-0.17,0,-0.0102869,-0.167424,0,0.0200735,-0.0012384,0.0205113,-0.00118966,0.00149311,0.00159736,0.00489565,0.00323266
0.016,-0.050915,0.0029374,0.06,-0.01,-0.01,-0.17,0,-0.00988667,-0.178166,0,0.0220347,-0.00123857,0.0206475,-0.00125783,0.00299095,0.00149784,0.00196117,0.000136241
0.015,-0.0499358,0.0029374,0.05,-0.01,-0.01,-0.17,0,-0.00969134,-0.186996,0,0.0210527,-0.0012384,0.018165,-0.00129084,0.00419449,0.00120354,0.000982039,0.00248248
0.016,-0.0450402,0.00195827,0.05,-0.01,-0.01,-0.17,0,-0.00903757,-0.193404,0,0.016157,-0.000259268,0.0121807,-0.000422785,0.0048544,0.000659909,0.00489565,0.0059843
0.015,-0.0381862,0.00195827,0.05,-0.01,-0.01,-0.17,0,-0.00847369,-0.195905,0,0.00930311,-0.000259268,0.00490186,-0.000518589,0.00490838,5.3979e-05,0.00685391,0.00727886
0.016,-0.0303532,0.000979134,0.04,-0.02,-0.01,-0.17,0,-0.00761628,-0.194844,0,0.00147007,0.000719866,-0.002751,0.000314872,0.00436929,0.000539085,0.00783304,0.00765286
0.015,-0.0215409,-0,0.04,-0.02,-0.01,-0.17,0,-0.00644457,-0.19004,0,-0.0073421,0.001699,-0.0107469,0.00109493,0.00325155,0.00111774,0.00881217,0.00799587
0.016,-0.0127287,-0.000979134,0.04,-0.02,-0.01,-0.17,0,-0.00482746,-0.18115,0,-0.0161543,0.00267813,-0.0180487,0.00179932,0.00164842,0.00160313,0.00881216,0.00730181
0.015,-0.00783307,-0.00195827,0.04,-0.02,-0.01,-0.17,0,-0.00300052,-0.171322,0,-0.0210499,0.00365727,-0.0212745,0.00246806,-9.29562e-05,0.00174138,0.00489565,0.00322581
0.016,-0.00391654,-0.0029374,0.03,-0.01,-0.01,-0.18,0,-0.000896936,-0.15962,0,-0.0266654,0.0046364,-0.0232029,0.00308979,-0.00186312,0.00177016,0.00561551,0.00192843
0.015,-0.0029374,-0.0029374,0.03,-0.01,-0.01,-0.18,0,0.000917376,-0.149096,0,-0.0276446,0.0046364,-0.0223939,0.00278154,-0.00344931,0.00158619,0.000979127,0.00080901
0.016,-0.00489567,-0.00391654,0.03,-0.01,-0.01,-0.18,0,0.0031681,-0.139633,0,-0.0256863,0.00561554,-0.018828,0.00337828,-0.0046519,0.00120259,0.00195826,0.00356592
0.015,-0.00979134,-0.00391654,0.03,-0.01,-0.01,-0.18,0,0.00510934,-0.133633,0,-0.0207906,0.00561554,-0.0129129,0.00304846,-0.0053164,0.000664498,0.00489564,0.0059151
0.016,-0.0186035,-0.0029374,0.03,-0.01,-0.01,-0.18,0,0.00656382,-0.131863,0,-0.0119754,0.00463623,-0.00379772,0.00182232,-0.00523349,8.2911e-05,0.00881524,0.00911518
0.015,-0.0283949,-0.0029374,0.03,-0.01,0,-0.18,0,0.0078183,-0.134659,0,-0.00218412,0.0029374,0.00551863,0.00160921,-0.00443906,0.000794422,0.00979129,0.00931635
0.016,-0.0391654,-0.00195827,0.03,-0,0,-0.18,0,0.00859498,-0.142329,0,0.0085863,0.00195827,0.014986,0.000498127,-0.00297047,0.00146859,0.0107704,0.00946739
0.015,-0.0489567,-0.000979134,0.03,-0,0,-0.18,0,0.00883262,-0.153267,0,0.0183776,0.000979134,0.0229191,-0.000521377,-0.000992221,0.00197825,0.00979129,0.0079331
0.016,-0.0577689,-0,0.03,-0.01,0,-0.18,0,0.00860603,-0.168369,0,0.0271898,-0,0.0291657,-0.00146202,0.00133074,0.00232296,0.00881216,0.00624662
0.016,-0.0626646,0.000979134,0.03,-0.01,0,-0.18,0,0.00793649,-0.184568,0,0.0320854,-0.000979134,0.0313094,-0.00232741,0.00365881,0.00232807,0.00489564,0.00214369
0.016,-0.0636437,0.00195827,0.03,-0.01,0,-0.18,0,0.00685945,-0.199932,0,0.0330645,-0.00195827,0.0296784,-0.00312357,0.005701,0.0020422,0.000979133,0.001631
0.016,-0.0607063,0.00195827,0.04,-0.01,0,-0.18,0,0.00602866,-0.212681,0,0.0301241,-0.00195827,0.0245715,-0.00298254,0.00720935,0.00150835,0.00294047,0.00510689
0.016,-0.0518941,0.00195827,0.04,-0.01,0,-0.18,0,0.00526433,-0.220261,0,0.0213119,-0.00195827,0.0144715,-0.00285268,0.0078362,0.000626851,0.00881216,0.0101
0.015,-0.0430819,0.00195827,0.05,-0.01,0,-0.18,0,0.00475516,-0.222907,0,0.0124967,-0.00195827,0.00520604,-0.00276625,0.00770632,0.000129882,0.00881524,0.0092655
0.015,-0.0303532,0.000979134,0.06,-0.01,0,-0.18,0,0.00486635,-0.219736,0,-0.000232015,-0.000979134,-0.00698386,-0.00180601,0.00664669,0.00105963,0.0127287,0.0121899
0.015,-0.0176244,-0,0.06,-0.01,0,-0.18,0,0.00540193,-0.211185,0,-0.0129607,-0,-0.0182596,-0.000917881,0.00479165,0.00185504,0.0127287,0.0112757
0.016,-0.00783307,-0.000979134,0.06,-0.01,0,-0.18,0,0.00639133,-0.198138,0,-0.022752,0.000979134,-0.025834,-0.000106862,0.00248083,0.00231082,0.00979129,0.00757442
0.015,0.000979134,-0.000979134,0.07,-0.01,0,-0.18,0,0.00739464,-0.182996,0,-0.0315641,0.000979134,-0.0320732,-0.000277342,-0.000151525,0.00263236,0.00881216,0.00623922
0.016,0.00783307,-0.00195827,0.06,-0.01,0,-0.18,0,0.00868552,-0.164829,0,-0.0384181,0.00195827,-0.0358402,0.000482451,-0.00289288,0.00274135,0.0068539,0.00376699
0.015,0.00979134,-0.00195827,0.06,-0.01,0.01,-0.18,0,0.00979894,-0.148294,0,-0.0403732,0.000259268,-0.0349865,0.000293428,-0.00537997,0.00248709,0.00195518,0.000853676
0.015,0.00979134,-0.00195827,0.06,-0.02,0.01,-0.18,0,0.0108288,-0.13315,0,-0.0403732,0.000259268,-0.0324135,0.000118453,-0.00749779,0.00211782,0,0.00257297
0.015,0.00685394,-0.0029374,0.06,-0.02,0.01,-0.18,0,0.0122136,-0.120439,0,-0.0374358,0.0012384,-0.0273164,0.000862308,-0.00907733,0.00157954,0.00293739,0.0050971
0.015,0.000979134,-0.0029374,0.06,-0.02,0.01,-0.18,0,0.0134946,-0.111274,0,-0.0315611,0.0012384,-0.0198845,0.000644678,-0.00997581,0.000898478,0.00587478,0.00743193
0.015,-0.00783307,-0.00391654,0.05,-0.02,0.01,-0.18,0,0.0149613,-0.106686,0,-0.0227489,0.00221754,-0.0102929,0.00137461,-0.0100738,9.79695e-05,0.00881216,0.00959165
0.015,-0.0176244,-0.00489567,0.05,-0.02,0.01,-0.18,0,0.0167503,-0.106764,0,-0.0129576,0.00319667,-0.000514871,0.0020498,-0.00941192,0.000661861,0.00979129,0.00977799
0.016,-0.0254575,-0.00489567,0.05,-0.02,0.01,-0.18,0,0.0185154,-0.11053,0,-0.00512458,0.00319667,0.0066784,0.0017499,-0.0082414,0.00117051,0.00783303,0.00719327
0.016,-0.0342697,-0.0058748,0.05,-0.01,0.01,-0.18,0,0.0206001,-0.117982,0,0.0036845,0.00417563,0.0142225,0.0023745,-0.00657029,0.00167111,0.00880908,0.00754408
0.015,-0.0430819,-0.0058748,0.05,-0.01,0.01,-0.18,0,0.0223981,-0.128299,0,0.0124967,0.00417563,0.0212817,0.00206899,-0.00447043,0.00209986,0.00881216,0.00705918
0.016,-0.0479776,-0.0058748,0.05,-0.01,0.01,-0.18,0,0.0241721,-0.140783,0,0.0173923,0.00417563,0.024056,0.00176755,-0.00230117,0.00216926,0.00489565,0.00277439
0.015,-0.050915,-0.00489567,0.05,-0.01,0.01,-0.18,0,0.0252701,-0.152847,0,0.0203297,0.0031965,0.0249435,0.000601854,-0.000212634,0.00208853,0.00293739,0.000887495
0.016,-0.0528732,-0.00489567,0.04,-0,0.01,-0.18,0,0.0261932,-0.165509,0,0.0222849,0.00319633,0.0247474,0.000444558,0.00171718,0.00192981,0.00195518,0.000196185
0.015,-0.0518941,-0.00489567,0.04,-0,0.02,-0.18,0,0.0269893,-0.175999,0,0.0213057,0.00149699,0.0219857,0.000309264,0.00330161,0.00158444,0.000979129,0.00276165
0.015,-0.0489567,-0.00489567,0.04,-0,0.02,-0.18,0,0.0277258,-0.184405,0,0.0183684,0.00149699,0.0176198,0.000184116,0.00444084,0.00113923,0.00293739,0.00436594
0.015,-0.044061,-0.0058748,0.04,-0,0.02,-0.18,0,0.0288391,-0.19002,0,0.0134727,0.00247612,0.0117699,0.000974057,0.0050512,0.000610357,0.00489565,0.00584988
0.016,-0.036228,-0.0058748,0.04,-0,0.02,-0.18,0,0.0299376,-0.191873,0,0.00563968,0.00247612,0.00362197,0.000787383,0.00499215,5.905e-05,0.00783303,0.00814793
0.015,-0.0303532,-0.0058748,0.04,-0,0.02,-0.18,0,0.0308856,-0.190879,0,-0.000235096,0.00247612,-0.00208379,0.000626294,0.00449764,0.000494508,0.00587477,0.00570575
0.015,-0.0234992,-0.00685394,0.04,-0.01,0.02,-0.18,0,0.0321948,-0.187085,0,-0.00708592,0.0034556,-0.0082898,0.00138348,0.00355915,0.000938493,0.00685083,0.00620601
0.015,-0.0186035,-0.00685394,0.04,-0.01,0.02,-0.18,0,0.0334059,-0.181415,0,-0.0119816,0.0034556,-0.012222,0.0011777,0.00238223,0.00117692,0.00489565,0.0039322
0.015,-0.0156661,-0.0058748,0.05,-0.01,0.02,-0.18,0,0.0342445,-0.174874,0,-0.014919,0.00247646,-0.0140479,5.60861e-05,0.00114546,0.00123678,0.00293739,0.00182589
0.016,-0.014687,-0.0058748,0.05,-0.01,0.02,-0.18,0,0.035072,-0.167959,0,-0.015895,0.0024768,-0.0138492,-8.39345e-05,8.81721e-06,0.00113664,0.000976054,0.000198642
0.015,-0.0166453,-0.0058748,0.05,-0.02,0.02,-0.18,0,0.0357858,-0.16301,0,-0.0139367,0.0024768,-0.0110501,-0.000205202,-0.000834368,0.000843186,0.00195826,0.00279916
0.016,-0.0215409,-0.00489567,0.05,-0.01,0.02,-0.18,0,0.036029,-0.160271,0,-0.0090411,0.00149767,-0.00568921,-0.00122566,-0.00120708,0.000372708,0.00489564,0.00536087
0.015,-0.0264366,-0.00489567,0.06,-0.02,0.02,-0.18,0,0.0363888,-0.160221,0,-0.00414546,0.00149767,-0.000784948,-0.00128678,-0.00117675,3.03227e-05,0.00489565,0.00490427
0.016,-0.0303532,-0.00489567,0.06,-0.01,0.02,-0.18,0,0.0367437,-0.161855,0,-0.000228943,0.00149767,0.00285394,-0.00134709,-0.000868477,0.000308277,0.00391652,0.00363889
0.015,-0.0342697,-0.00489567,0.05,-0.01,0.03,-0.18,0,0.0368995,-0.164993,0,0.00368757,-0.000201329,0.00623727,-0.00137355,-0.000321039,0.000547438,0.00391652,0.00338333
0.016,-0.0372071,-0.00489567,0.05,-0.01,0.03,-0.18,0,0.0370531,-0.169473,0,0.00662496,-0.000201329,0.00841358,-0.00139966,0.000356201,0.000677239,0.00293739,0.00217631
0.015,-0.0381862,-0.00489567,0.05,-0.02,0.03,-0.18,0,0.0371852,-0.173919,0,0.00760409,-0.000201329,0.00863734,-0.0014221,0.00100402,0.000647817,0.000979125,0.000223765
0.016,-0.036228,-0.0058748,0.05,-0.02,0.03,-0.18,0,0.0377766,-0.177383,0,0.00564583,0.000777805,0.00609044,-0.00054344,0.00141118,0.000407162,0.00195826,0.0025469
0.015,-0.0332906,-0.0058748,0.05,-0.02,0.03,-0.18,0,0.0382862,-0.179075,0,0.00270844,0.000777805,0.00286563,-0.00063002,0.00154203,0.000130852,0.00293738,0.00322481
0.016,-0.029374,-0.00685394,0.05,-0.02,0.03,-0.18,0,0.03925,-0.1789,0,-0.00120807,0.00175694,-0.00102117,0.00018536,0.00136461,0.000177417,0.00391652,0.0038868
0.015,-0.0225201,-0.00685394,0.05,-0.02,0.03,-0.18,0,0.0400813,-0.175724,0,-0.00806198,0.00175694,-0.0073354,4.41219e-05,0.000713333,0.000651281,0.0068539,0.00631424
0.016,-0.0137079,-0.00783307,0.05,-0.02,0.03,-0.18,0,0.0413631,-0.16844,0,-0.0168741,0.00273607,-0.0149101,0.000805489,-0.000476192,0.00118952,0.00881216,0.00757472
0.015,-0.0029374,-0.00881221,0.05,-0.02,0.03,-0.18,0,0.0429008,-0.157404,0,-0.0276446,0.00371521,-0.0238055,0.00152336,-0.00226851,0.00179232,0.0107704,0.00889539
0.016,0.0107705,-0.00881221,0.04,-0.02,0.03,-0.18,0,0.044258,-0.140061,0,-0.0413524,0.00371521,-0.0345667,0.00129277,-0.00476563,0.00249712,0.0137078,0.0107612
0.015,0.0274158,-0.00979134,0.04,-0.01,0.03,-0.18,0,0.0458604,-0.117605,0,-0.0580006,0.00469383,-0.0473989,0.00199888,-0.00807831,0.00331267,0.0166483,0.0128322
0.016,0.0489567,-0.0107705,0.04,-0.02,0.03,-0.18,0,0.0479023,-0.0854686,0,-0.0795415,0.00567296,-0.0634792,0.00263105,-0.0124002,0.00432189,0.0215408,0.0160804
0.016,0.0744142,-0.0117496,0.04,-0.01,0.03,-0.18,0,0.0502419,-0.043758,0,-0.104999,0.0066521,-0.0818494,0.00321265,-0.0178378,0.00543764,0.0254574,0.0183702
0.015,0.104767,-0.0127287,0.04,-0.01,0.03,-0.19,0,0.0526919,0.0056132,0,-0.137051,0.00763123,-0.103814,0.00377548,-0.0245907,0.00675289,0.0320521,0.0219642
0.016,0.139037,-0.014687,0.04,-0.01,0.04,-0.19,0,0.0560304,0.0704501,0,-0.171324,0.00788964,-0.127065,0.00516553,-0.032667,0.00807631,0.0342728,0.0232515
0.016,0.175265,-0.0156661,0.03,-0.01,0.04,-0.19,0,0.0594025,0.147149,0,-0.207551,0.00886878,-0.150259,0.00557163,-0.0419708,0.00930377,0.0362278,0.0231938
0.015,0.212472,-0.0156661,0.03,-0.01,0.04,-0.19,0,0.0623108,0.229714,0,-0.244758,0.00886878,-0.173434,0.00507741,-0.0524156,0.0104448,0.0372069,0.0231754
0.016,0.247721,-0.0156661,0.03,-0.01,0.04,-0.19,0,0.0651802,0.327761,0,-0.280007,0.00886878,-0.192019,0.0045898,-0.063569,0.0111534,0.0352486,0.0185852
0.015,0.277095,-0.0156661,0.03,-0.01,0.04,-0.19,0,0.0676557,0.425291,0,-0.309378,0.00886946,-0.204824,0.00417029,-0.0749367,0.0113677,0.0293706,0.0128043
0.016,0.298636,-0.0156661,0.02,-0.01,0.04,-0.19,0,0.0699389,0.531668,0,-0.330915,0.00887014,-0.208294,0.00378353,-0.085785,0.0108482,0.0215376,0.00347024
0.015,0.307448,-0.014687,0.02,-0.01,0.04,-0.19,0,0.0714761,0.627305,0,-0.339727,0.00789101,-0.200853,0.00254321,-0.095309,0.00952404,0.00881216,0.00744128
0.016,0.300594,-0.0137079,0.01,-0.01,0.04,-0.19,0,0.0723722,0.718445,0,-0.332873,0.00691187,-0.17851,0.00141184,-0.102453,0.00714351,0.00685388,0.0223428
0.015,0.278074,-0.0127287,0,-0.01,0.04,-0.19,0,0.072563,0.787124,0,-0.310353,0.00593274,-0.14432,0.000400278,-0.106467,0.00401445,0.02252,0.0341903
0.016,0.240867,-0.0127287,0,-0.01,0.04,-0.19,0,0.0727536,0.837383,0,-0.273147,0.00593274,-0.0985748,0.000367896,-0.106678,0.000211067,0.0372069,0.0457448
0.015,0.19191,-0.0117496,-0.01,-0.01,0.04,-0.19,0,0.0723354,0.859124,0,-0.224193,0.00495292,-0.0459142,-0.000541421,-0.102815,0.00386303,0.0489532,0.0526606
0.015,0.137079,-0.0117496,-0.01,-0.01,0.04,-0.19,0,0.0719486,0.85504,0,-0.169362,0.00495292,0.00821708,-0.000475693,-0.0950451,0.00776996,0.0548312,0.0541313
0.015,0.0812681,-0.0107705,-0.01,-0.01,0.04,-0.19,0,0.0711581,0.826628,0,-0.113555,0.00397311,0.0592079,-0.00132172,-0.083879,0.0111661,0.0558071,0.0509908
0.015,0.0303532,-0.00979134,-0.01,-0,0.04,-0.19,0,0.0699946,0.778029,0,-0.0626404,0.00299397,0.101859,-0.00210313,-0.0701929,0.0136861,0.0509147,0.0426514
0.016,-0.0127287,-0.00881221,-0.01,-0,0.04,-0.19,0,0.0683854,0.709797,0,-0.0195588,0.00201484,0.133344,-0.00280882,-0.0550202,0.0151726,0.0430817,0.0314843
0.016,-0.0460193,-0.00881221,-0.01,-0,0.04,-0.19,0,0.0669053,0.631352,0,0.0137349,0.00201552,0.153292,-0.00255615,-0.0393521,0.0156681,0.0332936,0.0199483
0.015,-0.0695185,-0.00783307,-0.01,-0,0.04,-0.19,0,0.0651963,0.553322,0,0.0372339,0.00103639,0.163533,-0.0032449,-0.0239708,0.0153813,0.0234991,0.0102408
0.016,-0.0832264,-0.00783307,-0.01,-0,0.04,-0.19,0,0.0635085,0.469879,0,0.0509418,0.00103639,0.163063,-0.00295811,-0.00968186,0.0142889,0.0137078,0.000469506
0.015,-0.0881221,-0.00783307,-0.01,-0,0.04,-0.19,0,0.0620528,0.395748,0,0.0558374,0.00103639,0.155364,-0.00271076,0.00303239,0.0127142,0.00489564,0.0076994
0.016,-0.0851847,-0.00783307,-0.01,-0,0.04,-0.19,0,0.0606169,0.323983,0,0.0529032,0.00103707,0.140228,-0.00246574,0.013707,0.0106746,0.00293415,0.015136
0.015,-0.0773516,-0.00783307,-0.01,0.01,0.04,-0.19,0,0.0593781,0.265696,0,0.045067,0.00103639,0.122497,-0.00225628,0.0222816,0.00857467,0.00783627,0.0177309
0.016,-0.065602,-0.00783307,0,0.01,0.04,-0.19,0,0.0583157,0.213716,0,0.0333174,0.00103639,0.101915,-0.00207577,0.0286808,0.00639912,0.0117495,0.0205814
0.015,-0.0518941,-0.00783307,0,0.01,0.04,-0.19,0,0.0573995,0.174933,0,0.0196096,0.00103639,0.081618,-0.00192008,0.0330753,0.00439451,0.0137078,0.0202975
0.015,-0.0381862,-0.00881221,0,0.01,0.04,-0.19,0,0.0569841,0.145109,0,0.00590183,0.00201552,0.0628426,-0.000870364,0.0357198,0.00264451,0.0137078,0.0187754
0.016,-0.0254575,-0.00881221,0,0.01,0.04,-0.19,0,0.0565742,0.121675,0,-0.00682685,0.00201552,0.0461321,-0.000800722,0.0368933,0.00117352,0.0127287,0.0167105
0.015,-0.0156661,-0.00881221,0,-0,0.04,-0.19,0,0.0562207,0.105635,0,-0.0166181,0.00201552,0.0336153,-0.000740657,0.0370196,0.000126295,0.00979129,0.0125168
0.016,-0.00783307,-0.00881221,0,-0,0.04,-0.19,0,0.055872,0.0934965,0,-0.0244512,0.00201552,0.0237197,-0.000681394,0.0363724,0.000647228,0.00783303,0.0098956
0.015,-0.0029374,-0.00979134,0,-0,0.04,-0.19,0,0.0560033,0.0851878,0,-0.0293468,0.00299466,0.0174123,0.000275421,0.035281,0.00109139,0.00489564,0.00630744
0.016,-0,-0.00979134,0,-0,0.04,-0.19,0,0.0561331,0.0783727,0,-0.0322842,0.00299466,0.0133169,0.000253364,0.0339463,0.0013347,0.00293739,0.0040954
0.015,-0,-0.00979134,0,0.01,0.04,-0.19,0,0.0562451,0.0726447,0,-0.0322842,0.00299466,0.0123436,0.000234341,0.0326254,0.0013209,0,0.00097329
