dt,roll,pitch,yaw,ax,ay,vx,vy,dx,dy
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00166777,-0.00105351,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.00166777,-0.00105351,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00166777,-0.00105351,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000968039,-5.97239e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000968039,-5.97239e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000918418,-0.0010052,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000918418,-0.0010052,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000918418,-0.0010052,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00190297,-0.00203732,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00190297,-0.00203732,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,1.04904e-05,-3.8892e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,1.04904e-05,-3.8892e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,1.04904e-05,-3.8892e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000968039,-5.97239e-05,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,3.22759e-05,-0.00101727,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00192472,-0.00105897,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000946254,-0.0010381,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000974089,-0.00107101,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.00195256,-0.00109187,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00195256,-0.00109187,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00293106,-0.0011127,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.00293106,-0.0011127,0,0,-0.0282334,0
0.016,0.0329867,-0.029147,0.021293,-0.00390953,-0.00113353,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00290322,-0.0010798,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.00190297,-0.00203732,0,0,-0.0282334,0
0.015,0.0329867,-0.029147,0.021293,-0.000896662,-0.00198355,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,0.00102422,-0.00024274,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,0.00200269,-0.000221908,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,0.00298122,-0.000201046,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,0.00200269,-0.000221908,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,0.00102422,-0.00024274,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,1.78814e-05,-0.000296295,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-0.000960648,-0.000317127,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.00193912,-0.000337988,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-0.00193912,-0.000337988,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.000960648,-0.000317127,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-9.95398e-06,-0.000329018,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,1.78814e-05,-0.000296295,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-9.95398e-06,-0.000329018,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-9.95398e-06,-0.000329018,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.000988483,-0.000349849,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-0.000988483,-0.000349849,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.000988483,-0.000349849,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-0.000988483,-0.000349849,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.00101027,0.000628531,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-0.00101027,0.000628531,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-5.3525e-05,0.00162774,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-2.56896e-05,0.00166047,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.00101027,0.000628531,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.000982434,0.000661254,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.0019609,0.000640392,0,0,-0.0282334,0
0.016,0.0328122,-0.029147,0.021293,-0.00296119,0.00159794,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.00496173,0.00351298,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.00896883,0.00633201,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.0139484,0.0101413,0,0,-0.0282334,0
0.015,0.0328122,-0.0289725,0.021293,-0.0172613,0.012943,0,0,-0.0282334,0
0.015,0.0328122,-0.0289725,0.021293,-0.0222685,0.0167195,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.0279329,0.0175456,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.0289114,0.0175247,0,0,-0.0282334,0
0.015,0.0328122,-0.029147,0.021293,-0.0259324,0.0156305,0,0,-0.0282334,0
0.015,0.0326377,-0.029147,0.021293,-0.0200043,0.0145533,0,0,-0.0282334,0
0.016,0.0326377,-0.029147,0.021293,-0.0129904,0.00987241,0,0,-0.0282334,0
0.015,0.0326377,-0.029147,0.021293,-0.00497612,0.00423399,0,0,-0.0282334,0
0.016,0.0324631,-0.029147,0.021293,0.00297412,0.000262201,0,0,-0.0282334,0
0.016,0.0324631,-0.0293215,0.021293,0.00928253,-0.00642359,0,0,-0.0282334,0
0.015,0.0324631,-0.0293215,0.021293,0.0162626,-0.012148,0,0,-0.0282334,0
0.015,0.0324631,-0.0293215,0.021293,0.0213136,-0.0178816,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0262351,-0.0190139,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0282356,-0.020929,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0291924,-0.0199298,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.0271918,-0.0180147,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0231908,-0.0141845,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.0172048,-0.0104282,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.0102403,-0.00669274,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00425431,-0.00293648,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,-0.000681669,-0.00108394,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.00366691,-0.000200272,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.00361714,-0.00114647,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.000659913,-0.00206229,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00227556,-0.00199977,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00425431,-0.00293648,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00618953,-0.00191641,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00521106,-0.00193727,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0032323,-0.00100058,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.000275075,-8.46982e-05,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.00168189,-0.000126362,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.00263867,-0.0011256,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.00166014,-0.00110477,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.000318587,-0.00204146,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00129709,-0.00202063,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0032323,-0.00100058,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.00421077,-0.000979751,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0032323,-0.00100058,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.00127533,-0.00104228,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.000318587,-0.00204146,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.00163838,-0.00208312,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,-0.00163838,-0.00208312,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,-0.000659913,-0.00206229,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00130334,-0.00101003,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00228181,-0.000989169,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00326031,-0.000968337,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.00326031,-0.000968337,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00228181,-0.000989169,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00130334,-0.00101003,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.000324845,-0.00103086,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.000296831,-0.00106311,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.000296831,-0.00106311,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00129709,-0.00202063,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00227556,-0.00199977,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00227556,-0.00199977,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00227556,-0.00199977,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00227556,-0.00199977,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00127533,-0.00104228,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.000296831,-0.00106311,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.000296831,-0.00106311,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.000296831,-0.00106311,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00127533,-0.00104228,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0022538,-0.00102141,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0032323,-0.00100058,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0032323,-0.00100058,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.0032323,-0.00100058,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0022538,-0.00102141,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00127533,-0.00104228,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00127533,-0.00104228,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00127533,-0.00104228,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.00130334,-0.00101003,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.00127533,-0.00104228,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0022538,-0.00102141,0,0,-0.0282334,0
0.016,0.0322886,-0.0293215,0.021293,0.0022538,-0.00102141,0,0,-0.0282334,0
0.015,0.0322886,-0.0293215,0.021293,0.0022538,-0.00102141,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000452906,-0.00111067,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.00143144,-0.0011315,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00143144,-0.0011315,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.00143144,-0.0011315,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00043115,-0.00208905,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00043115,-0.00208905,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00043115,-0.00208905,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00043115,-0.00208905,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00043115,-0.00208905,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.00043115,-0.00208905,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140968,-0.00210989,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00238815,-0.00213072,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00235996,-0.00209847,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,0.000553757,-0.00105757,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,0.00058195,-0.00102535,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,0.00058195,-0.00102535,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,0.00058195,-0.00102535,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00140324,-0.00109926,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.00138149,-0.00207764,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.015,0.0321141,-0.0294961,0.021293,-0.000439137,-0.000357509,0,0,-0.0282334,0
0.015,0.0321141,-0.0294961,0.021293,-0.000417382,-0.00133589,0,0,-0.0282334,0
0.015,0.0321141,-0.0294961,0.021293,-0.00139591,-0.00135672,0,0,-0.0282334,0
0.016,0.0321141,-0.0294961,0.021293,-0.00141767,-0.00037834,0,0,-0.0282334,0
0.016,0.0321141,-0.0294961,0.021293,-0.00141767,-0.00037834,0,0,-0.0282334,0
0.015,0.0321141,-0.0294961,0.021293,-0.00143942,0.00060004,0,0,-0.0282334,0
0.015,0.0321141,-0.0294961,0.021293,-0.00143942,0.00060004,0,0,-0.0282334,0
0.015,0.0321141,-0.0294961,0.021293,-0.000460893,0.000620872,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000446498,-0.000100017,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000402957,-0.00205681,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.016,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
0.015,0.0322886,-0.0294961,0.021293,-0.000424713,-0.00107843,0,0,-0.0282334,0
