dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_imu,dax_n_cal,
0.015,-0.0332906,-0.0381862,0,0,0.23,-0.32,0,0.22664,-0.201636,0,-0.0210835,-0.000894893,-0.00097122,-0.000323936,0.000680094,0,7.86819E-05,0.000169627
0.016,-0.0332906,-0.0381862,0,0,0.23,-0.32,0,0.226486,-0.201179,0,-0.0210835,-0.000894893,-0.000893589,-0.000297878,0.000528373,0,7.76313E-05,0.000151721
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.31,0,0.226355,-0.201217,0,-0.0184052,-0.000894893,7.91736E-05,-0.000275485,0.000462217,0.00267831,0.000972763,6.6156E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.31,0,0.226232,-0.201684,0,-0.0174261,-0.000894893,0.000978868,-0.000254691,0.000470125,0.000979118,0.000899695,7.90799999999999E-06
0.015,-0.036228,-0.0381862,0,0,0.23,-0.31,0,0.226119,-0.202548,0,-0.016447,-0.000894893,0.0018111,-0.000235442,0.000541813,0.000979118,0.00083223,7.1688E-05
0.015,-0.036228,-0.0381862,0,0,0.23,-0.31,0,0.226014,-0.203348,0,-0.016447,-0.000894893,0.00167521,-0.000217643,0.00059839,0,-0.000135884,5.65769999999999E-05
0.015,-0.036228,-0.0381862,0.01,0,0.23,-0.31,0,0.226067,-0.204088,0,-0.016447,-0.000894893,0.00154952,-0.000226669,0.000641672,0,-0.000125691,4.32820000000001E-05
0.015,-0.036228,-0.0381862,0.01,0,0.23,-0.31,0,0.226116,-0.204772,0,-0.016447,-0.000894893,0.00143325,-0.000235014,0.000673294,0,-0.00011627,3.1622E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.31,0,0.226005,-0.204986,0,-0.0174261,-0.000894893,0.000417739,-0.000216063,0.000624852,-0.000979118,-0.00101551,4.8442E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.3,0,0.225909,-0.205171,0,-0.0157269,-0.000894893,0.00038635,-0.000199713,0.000577581,0.00169919,-3.13893E-05,4.7271E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.3,0,0.22582,-0.205341,0,-0.0157269,-0.000894893,0.000357423,-0.000184685,0.000531592,0,-2.89269E-05,4.59890000000001E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.3,0,0.225738,-0.205067,0,-0.016706,-0.000894893,-0.000575032,-0.000170786,0.000417269,-0.000979118,-0.000932455,0.000114323
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.3,0,0.225658,-0.205257,0,-0.0157269,-0.000894893,0.000371814,-0.000157066,0.000383932,0.000979118,0.000946846,3.3337E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.3,0,0.225584,-0.205431,0,-0.0157269,-0.000894893,0.000342119,-0.000144452,0.000350866,0,-2.96943E-05,3.3066E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.3,0,0.225519,-0.205582,0,-0.0157269,-0.000894893,0.000316504,-0.000133567,0.000318368,0,-2.56151E-05,3.2498E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.29,0,0.225456,-0.205731,0,-0.0140277,-0.000894893,0.000291239,-0.000122834,0.000286426,0.00169919,-2.52649E-05,3.1942E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.29,0,0.225402,-0.205859,0,-0.0140277,-0.000894893,0.000269443,-0.000113573,0.000255267,0,-2.17967E-05,3.1159E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.29,0,0.225351,-0.205978,0,-0.0140277,-0.000894893,0.000249285,-0.000104994,0.000224965,0,-2.01575E-05,3.0302E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.29,0,0.225305,-0.206087,0,-0.0140277,-0.000894893,0.000230636,-9.70699E-05,0.000195575,0,-1.86488E-05,2.939E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.29,0,0.22572,-0.206196,0,-0.0140278,8.42288E-05,0.000212222,0.000811547,0.000167055,-2.23517E-08,-1.84141E-05,2.852E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.29,0,0.226078,-0.206289,0,-0.0140278,8.42288E-05,0.000196353,0.000750732,0.000139538,0,-1.58697E-05,2.7517E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.29,0,0.226409,-0.206376,0,-0.0140278,8.42288E-05,0.000181668,0.00069448,0.000113048,0,-1.46851E-05,2.649E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.28,0,0.226735,-0.206461,0,-0.0123286,8.42288E-05,0.000167184,0.000638977,8.75276E-05,0.00169919,-1.44839E-05,2.55204E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.28,0,0.227017,-0.206534,0,-0.0123286,8.42288E-05,0.000154689,0.000591103,6.3064E-05,0,-1.24946E-05,2.44636E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.28,0,0.227295,-0.206607,0,-0.0123286,8.42288E-05,0.000142366,0.00054387,3.9597E-05,0,-1.23233E-05,2.3467E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.28,0,0.227535,-0.206669,0,-0.0123286,8.42288E-05,0.00013173,0.000503127,1.71871E-05,0,-1.06357E-05,2.24099E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.28,0,0.227771,-0.206731,0,-0.0123286,8.42288E-05,0.000121243,0.000462938,-4.22741E-06,0,-1.04867E-05,2.141451E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.28,0,0.227543,-0.206784,0,-0.0123285,-0.000894893,0.000112206,-0.000477429,-2.46043E-05,1.86265E-08,-9.03755E-06,2.037689E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.28,0,0.227332,-0.206834,0,-0.0123285,-0.000894893,0.000103839,-0.00044157,-4.3964E-05,0,-8.367E-06,1.93597E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.28,0,0.227137,-0.206879,0,-0.0123285,-0.000894893,9.61013E-05,-0.0004084,-6.23289E-05,0,-7.73743E-06,1.83649E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.28,0,0.226944,-0.206924,0,-0.0123285,-0.000894893,8.84607E-05,-0.000375681,-7.9761E-05,0,-7.64057E-06,1.74321E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.27,0,0.226778,-0.206963,0,-0.0106293,-0.000894893,8.18707E-05,-0.000347454,-9.62444E-05,0.0016992,-6.59004E-06,1.64834E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.27,0,0.226625,-0.206999,0,-0.0106293,-0.000894893,7.57836E-05,-0.000321351,-0.000111807,0,-6.08712E-06,1.55626E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.27,0,0.226482,-0.2066,0,-0.0116085,-0.000894893,-0.000835557,-0.000297196,-0.000196174,-0.000979122,-0.00091134,8.4367E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.27,0,0.226353,-0.206232,0,-0.0116039,-0.000890967,-0.000769578,-0.000271279,-0.000269406,4.61191E-06,6.59786E-05,7.3232E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.27,0,0.226233,-0.205892,0,-0.0116039,-0.000890967,-0.000711821,-0.000250895,-0.000332898,0,5.77569E-05,6.3492E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.27,0,0.22612,-0.205576,0,-0.0116085,-0.000894893,-0.000661641,-0.000235591,-0.0003879,-4.61191E-06,5.01797E-05,5.5002E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.27,0,0.226016,-0.205284,0,-0.0116085,-0.000894893,-0.000611976,-0.00021787,-0.000435034,0,4.96656E-05,4.71340000000001E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.27,0,0.225919,-0.205446,0,-0.0106293,-0.000894893,0.000339657,-0.000201482,-0.00040543,0.000979122,0.000951633,2.9604E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.27,0,0.22583,-0.205595,0,-0.0106293,-0.000894893,0.000314232,-0.000186317,-0.000379555,0,-2.54251E-05,2.5875E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225742,-0.205282,0,-0.00990928,-0.000894893,-0.000611655,-0.000171352,-0.000426449,0.000720065,-0.000925887,4.6894E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225666,-0.205012,0,-0.00990928,-0.000894893,-0.000565737,-0.000158448,-0.000466327,0,4.59179E-05,3.9878E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225591,-0.204745,0,-0.00990928,-0.000894893,-0.000520431,-0.000145718,-0.000499717,0,4.5307E-05,3.33899999999999E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225528,-0.204517,0,-0.00990484,-0.000890967,-0.000478122,-0.000131179,-0.000527296,4.44055E-06,4.23081E-05,2.7579E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.22547,-0.204305,0,-0.00990484,-0.000890967,-0.000442218,-0.000121299,-0.000549956,0,3.59043E-05,2.266E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225416,-0.204111,0,-0.00990484,-0.000890967,-0.000409104,-0.000112057,-0.000568251,0,3.31141E-05,1.82950000000001E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.22536,-0.203917,0,-0.00990928,-0.000894893,-0.000379648,-0.000106495,-0.000582763,-4.44055E-06,2.94559E-05,1.45119999999999E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225312,-0.203749,0,-0.00990928,-0.000894893,-0.000351228,-9.83626E-05,-0.000593834,0,2.84202E-05,1.1071E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225265,-0.203584,0,-0.00990928,-0.000894893,-0.000323188,-9.0342E-05,-0.00060173,0,2.80403E-05,7.89599999999997E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225224,-0.203442,0,-0.00990928,-0.000894893,-0.000299007,-8.34279E-05,-0.000606969,0,2.41809E-05,5.23900000000009E-06
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.26,0,0.225186,-0.203303,0,-0.00990484,-0.000890967,-0.00027195,-7.30678E-05,-0.000609513,4.44055E-06,2.70568E-05,2.54399999999994E-06
0.015,-0.0332906,-0.0381862,0,0,0.23,-0.25,0,0.225153,-0.202751,0,-0.00918494,-0.000890967,-0.00115721,-6.75358E-05,-0.000679755,0.000719901,-0.000885259,7.02420000000001E-05
0.015,-0.0332906,-0.0381862,0,0,0.23,-0.25,0,0.225123,-0.20224,0,-0.00918494,-0.000890967,-0.00107037,-6.24172E-05,-0.000738233,0,8.68402E-05,5.84779999999999E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.225094,-0.202198,0,-0.00821009,-0.000894893,-8.7548E-05,-6.12475E-05,-0.000716807,0.000974853,0.000982821,2.1426E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.225065,-0.202156,0,-0.00821009,-0.000894893,-8.04998E-05,-5.62966E-05,-0.000696059,0,7.04825E-06,2.0748E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.225039,-0.202121,0,-0.00821009,-0.000894893,-7.4517E-05,-5.19305E-05,-0.00067603,0,5.98282E-06,2.00290000000001E-05
0.015,-0.0352488,-0.0381862,-0.01,0,0.23,-0.25,0,0.224866,-0.20252,0,-0.00723096,-0.000894893,0.000836808,-2.25008E-05,-0.000587004,0.000979125,0.000911325,8.9026E-05
0.016,-0.0352488,-0.0381862,-0.01,0,0.23,-0.25,0,0.224696,-0.202916,0,-0.00722669,-0.000890967,0.000772983,1.01663E-05,-0.000508774,4.26918E-06,-6.38254E-05,7.823E-05
0.015,-0.0352488,-0.0381862,-0.01,0,0.23,-0.25,0,0.22455,-0.203258,0,-0.00722669,-0.000890967,0.000714958,3.50252E-05,-0.000440158,0,-5.80251E-05,6.8616E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.25,0,0.224564,-0.203573,0,-0.00722669,-0.000890967,0.00066128,3.25367E-05,-0.000380168,0,-5.36777E-05,5.999E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.224577,-0.203423,0,-0.00821009,-0.000894893,-0.000295676,2.65613E-05,-0.000397727,-0.000983395,-0.000956956,1.7559E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.224588,-0.203292,0,-0.00821009,-0.000894893,-0.000273556,2.47024E-05,-0.000412163,0,2.21208E-05,1.4436E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.224598,-0.203172,0,-0.00821009,-0.000894893,-0.000253092,2.29925E-05,-0.000423819,0,2.0463E-05,1.1656E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.224608,-0.203053,0,-0.00821009,-0.000894893,-0.000232909,2.13012E-05,-0.000432909,0,2.01836E-05,9.09000000000001E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.25,0,0.224617,-0.202951,0,-0.00821009,-0.000894893,-0.000215497,1.98521E-05,-0.000439824,0,1.7412E-05,6.91499999999997E-06
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.24,0,0.224776,-0.202857,0,-0.0065068,-0.000890967,-0.000196181,-3.44217E-06,-0.000444568,0.00170329,1.93156E-05,4.74399999999999E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.24,0,0.224924,-0.203203,0,-0.00552767,-0.000890967,0.000724167,-2.85283E-05,-0.000377956,0.000979125,0.000920348,6.6612E-05
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.24,0,0.22506,-0.203523,0,-0.00552767,-0.000890967,0.000669803,-5.17368E-05,-0.000319903,0,-5.43632E-05,5.8053E-05
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.24,0,0.225187,-0.203819,0,-0.00552767,-0.000890967,0.000619516,-7.3202E-05,-0.000269516,0,-5.02877E-05,5.0387E-05
0.016,-0.0342697,-0.0381862,0.01,0,0.23,-0.24,0,0.225311,-0.20365,0,-0.0065068,-0.000890967,-0.000330903,-9.43691E-05,-0.000295539,-0.000979125,-0.000950418,2.6023E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.24,0,0.225269,-0.203505,0,-0.0065068,-0.000890967,-0.000306141,-8.71494E-05,-0.000317678,0,2.4762E-05,2.2139E-05
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.24,0,0.225227,-0.203361,0,-0.0065068,-0.000890967,-0.00028171,-8.00379E-05,-0.000336226,0,2.44305E-05,1.8548E-05
0.015,-0.0342697,-0.0381862,0,0.01,0.23,-0.24,0,0.225191,-0.203087,0,-0.0065068,-0.000890967,-0.000235155,-7.38949E-05,-0.000349726,0,4.6555E-05,1.35E-05
0.015,-0.0342697,-0.0381862,0,0.01,0.23,-0.24,0,0.225156,-0.202832,0,-0.00651089,-0.000894893,-0.000195295,-7.17714E-05,-0.000359043,-4.09782E-06,3.98606E-05,9.31700000000001E-06
0.015,-0.0342697,-0.0381862,0,0.01,0.23,-0.24,0,0.225123,-0.202596,0,-0.00651089,-0.000894893,-0.000155222,-6.62506E-05,-0.000364448,0,4.00729E-05,5.40499999999999E-06
0.015,-0.0342697,-0.0381862,0,0.01,0.23,-0.24,0,0.225093,-0.202378,0,-0.00651089,-0.000894893,-0.000118148,-6.11395E-05,-0.000366441,0,3.70741E-05,1.99299999999999E-06
0.015,-0.0342697,-0.0381862,0,0.01,0.23,-0.24,0,0.225065,-0.202176,0,-0.00651089,-0.000894893,-8.38488E-05,-5.64158E-05,-0.000365474,0,3.42987E-05,9.66999999999993E-07
0.016,-0.0342697,-0.0381862,0,0,0.23,-0.24,0,0.225038,-0.202137,0,-0.00651089,-0.000894893,-7.72029E-05,-5.1748E-05,-0.000363878,0,6.64592E-06,1.59599999999998E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.24,0,0.225014,-0.202103,0,-0.00651089,-0.000894893,-7.1466E-05,-4.77284E-05,-0.000361768,0,5.73695E-06,2.11000000000005E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.24,0,0.224992,-0.202072,0,-0.00651089,-0.000894893,-6.61612E-05,-4.40106E-05,-0.000359216,0,5.30481E-06,2.55199999999996E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.24,0,0.224972,-0.202043,0,-0.00651089,-0.000894893,-6.12549E-05,-4.05721E-05,-0.000356283,0,4.90621E-06,2.93299999999999E-06
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.23,0,0.224953,-0.202016,0,-0.0048117,-0.000894893,-5.67138E-05,-3.7387E-05,-0.000353026,0.0016992,4.54113E-06,3.257E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.224936,-0.202424,0,-0.00383257,-0.000894893,0.000853173,-3.4444E-05,-0.0002798,0.000979125,0.000909887,7.32260000000001E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.23,0,0.225352,-0.202801,0,-0.00383259,8.42288E-05,0.000789125,0.000873972,-0.000216368,-1.49012E-08,-6.40489E-05,6.3432E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.23,0,0.225765,-0.203174,0,-0.00382866,8.81553E-05,0.000729121,0.000807747,-0.000161752,3.92646E-06,-6.00033E-05,5.4616E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.23,0,0.226119,-0.203495,0,-0.00383259,8.42288E-05,0.000671174,0.000743739,-0.000115193,-3.92646E-06,-5.79469E-05,4.6559E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.23,0,0.226469,-0.20381,0,-0.00383259,8.42288E-05,0.000617526,0.000684299,-7.58104E-05,0,-5.36479E-05,3.93826E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.226338,-0.204083,0,-0.00383257,-0.000894893,0.000571277,-0.000272661,-4.25465E-05,1.49012E-08,-4.62495E-05,3.32639E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.226209,-0.204351,0,-0.00383257,-0.000894893,0.000525631,-0.000250794,-1.49379E-05,0,-4.5646E-05,2.76086E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.226098,-0.204583,0,-0.00383257,-0.000894893,0.000486255,-0.000231937,7.88328E-06,0,-3.93763E-05,2.282118E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.225996,-0.204797,0,-0.00383257,-0.000894893,0.000449825,-0.000214491,2.64699E-05,0,-3.64296E-05,1.858662E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.225894,-0.205009,0,-0.00383257,-0.000894893,0.000413887,-0.00019728,4.11484E-05,0,-3.59379E-05,1.46785E-05
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.225801,-0.205204,0,-0.00383257,-0.000894893,0.000380825,-0.000181444,5.24064E-05,0,-3.3062E-05,1.1258E-05
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.23,0,0.22587,-0.205372,0,-0.00383257,-0.000894893,0.000352208,-0.000193179,6.08189E-05,0,-2.86177E-05,8.41249999999999E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.23,0,0.225934,-0.205528,0,-0.00383257,-0.000894893,0.000325743,-0.000204042,6.67456E-05,0,-2.64645E-05,5.9267E-06
0.016,-0.0352488,-0.0381862,0.01,0,0.23,-0.23,0,0.225997,-0.205681,0,-0.00383257,-0.000894893,0.000299629,-0.000214759,7.03825E-05,0,-2.61143E-05,3.6369E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.23,0,0.226052,-0.205814,0,-0.00383257,-0.000894893,0.000277102,-0.000223998,7.21619E-05,0,-2.25268E-05,1.77940000000001E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.23,0,0.226102,-0.205937,0,-0.00383257,-0.000894893,0.000256266,-0.000232548,7.23401E-05,0,-2.08355E-05,1.78199999999984E-07
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.23,0,0.226149,-0.205618,0,-0.0048117,-0.000894893,-0.000668712,-0.000240464,1.45033E-06,-0.000979125,-0.000924978,7.088977E-05
0.015,-0.0342697,-0.0381862,0.01,0,0.23,-0.23,0,0.226192,-0.205323,0,-0.0048117,-0.000894893,-0.000618614,-0.000247765,-6.05845E-05,0,5.00977E-05,6.203483E-05
0.015,-0.0342697,-0.0381862,0,0,0.23,-0.23,0,0.226081,-0.20505,0,-0.0048117,-0.000894893,-0.000572275,-0.000229042,-0.000114659,0,4.63389E-05,5.40745E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.225979,-0.20523,0,-0.00383257,-0.000894893,0.000376284,-0.000211716,-9.18888E-05,0.000979125,0.000948559,2.27702E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.225885,-0.205397,0,-0.00383257,-0.000894893,0.000348005,-0.000195697,-7.27292E-05,0,-2.82787E-05,1.91596E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.225798,-0.205551,0,-0.00383257,-0.000894893,0.000321854,-0.000180885,-5.67705E-05,0,-2.61515E-05,1.59587E-05
0.016,-0.0352488,-0.0391654,0,0,0.23,-0.23,0,0.226173,-0.205702,0,-0.00383259,8.42288E-05,0.000296038,0.000734527,-4.37692E-05,-1.49012E-08,-2.58163E-05,1.30013E-05
0.015,-0.0352488,-0.0391654,0,0,0.23,-0.23,0,0.226496,-0.205833,0,-0.00383259,8.42288E-05,0.000273783,0.000679582,-3.32502E-05,0,-2.22549E-05,1.0519E-05
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.226363,-0.205955,0,-0.00383257,-0.000894893,0.000253201,-0.000276934,-2.49159E-05,1.49012E-08,-2.05822E-05,8.3343E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.23,0,0.226232,-0.206074,0,-0.00383257,-0.000894893,0.000232887,-0.000254635,-1.85972E-05,0,-2.0314E-05,6.3187E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.226111,-0.206184,0,-0.00213338,-0.000894893,0.000214197,-0.000234112,-1.40322E-05,0.00169919,-1.86898E-05,4.565E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.226007,-0.206279,0,-0.00213338,-0.000894893,0.000198077,-0.00021641,-1.09038E-05,0,-1.61193E-05,3.1284E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225904,-0.206373,0,-0.00213338,-0.000894893,0.00018217,-0.000198942,-9.0982E-06,0,-1.5907E-05,1.8056E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225816,-0.206453,0,-0.00213338,-0.000894893,0.000168554,-0.000183973,-8.34942E-06,0,-1.36159E-05,7.48780000000001E-07
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225729,-0.206532,0,-0.00213338,-0.000894893,0.000155117,-0.000169203,-8.57211E-06,0,-1.34371E-05,2.2269E-07
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225654,-0.2066,0,-0.00213338,-0.000894893,0.000143535,-0.000156458,-9.55771E-06,0,-1.15819E-05,9.856E-07
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.22558,-0.206667,0,-0.00213338,-0.000894893,0.000132099,-0.000143889,-1.12435E-05,0,-1.14366E-05,1.68579E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225516,-0.206725,0,-0.00213338,-0.000894893,0.000122238,-0.000133049,-1.34611E-05,0,-9.86084E-06,2.2176E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225457,-0.206779,0,-0.00213338,-0.000894893,0.000113115,-0.000123017,-1.61178E-05,0,-9.12324E-06,2.6567E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.22,0,0.225554,-0.20683,0,-0.00212962,-0.000890967,0.000107948,-0.000135664,-1.888E-05,3.75882E-06,-5.16698E-06,2.7622E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225494,-0.206878,0,-0.00212962,-0.000890967,9.99011E-05,-0.000125438,-2.19626E-05,0,-8.04663E-06,3.0826E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225437,-0.20692,0,-0.00213338,-0.000894893,8.91834E-05,-0.000119548,-2.555E-05,-3.75882E-06,-1.07177E-05,3.5874E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.22538,-0.206962,0,-0.00213338,-0.000894893,8.20979E-05,-0.000109926,-2.93286E-05,0,-7.0855E-06,3.77859999999999E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225332,-0.206998,0,-0.00213338,-0.000894893,7.59847E-05,-0.000101637,-3.32111E-05,0,-6.1132E-06,3.88250000000001E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225286,-0.207031,0,-0.00213338,-0.000894893,7.03335E-05,-9.39593E-05,-3.71556E-05,0,-5.65127E-06,3.9445E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225245,-0.207062,0,-0.00213338,-0.000894893,6.50994E-05,-8.687E-05,-4.11263E-05,0,-5.23403E-06,3.97070000000001E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225206,-0.20709,0,-0.00213338,-0.000894893,6.02677E-05,-8.03024E-05,-4.50911E-05,0,-4.8317E-06,3.96479999999999E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.22517,-0.207116,0,-0.00213338,-0.000894893,5.57899E-05,-7.42301E-05,-4.90238E-05,0,-4.4778E-06,3.9327E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225135,-0.207142,0,-0.00213338,-0.000894893,5.13755E-05,-6.82399E-05,-5.29224E-05,0,-4.41447E-06,3.8986E-06
0.016,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225103,-0.207166,0,-0.00213338,-0.000894893,4.73112E-05,-6.27302E-05,-5.67628E-05,0,-4.06429E-06,3.8404E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225075,-0.207187,0,-0.00213338,-0.000894893,4.38094E-05,-5.79804E-05,-6.05065E-05,0,-3.50177E-06,3.7437E-06
0.015,-0.0352488,-0.0381862,0,0,0.23,-0.22,0,0.225049,-0.207206,0,-0.00213338,-0.000894893,4.05721E-05,-5.35771E-05,-6.41404E-05,0,-3.23728E-06,3.6339E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.22,0,0.225174,-0.207224,0,-0.00213338,-0.000894893,3.74764E-05,-7.49007E-05,-6.76617E-05,0,-3.09572E-06,3.5213E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.22,0,0.22529,-0.207241,0,-0.00213338,-0.000894893,3.46079E-05,-9.46261E-05,-7.10613E-05,0,-2.86847E-06,3.3996E-06
0.016,-0.0352488,-0.0381862,0.01,0,0.23,-0.22,0,0.225405,-0.207258,0,-0.00213338,-0.000894893,3.17805E-05,-0.000114094,-7.43452E-05,0,-2.8275E-06,3.2839E-06
0.015,-0.0352488,-0.0381862,0.01,0,0.23,-0.22,0,0.225504,-0.207272,0,-0.00213338,-0.000894893,2.93441E-05,-0.000130881,-7.74917E-05,0,-2.43634E-06,3.14650000000001E-06
