dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,dax_n_imu,dax_n_cal
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0174055,-0.144137,0,0.000697093,-0.000459913,-5.5749e-06,-1.91987e-05,0,5.1409e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173966,-0.144134,0,0.000697093,-0.000459913,-5.13345e-06,-1.76909e-05,0,4.41447e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173886,-0.144133,0,0.000699483,-0.000459572,-2.44938e-06,-1.60215e-05,2.38977e-06,2.68407e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173806,-0.144131,0,0.000699483,-0.000459572,-2.22772e-06,-1.46674e-05,0,2.21655e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173737,-0.14413,0,0.000699483,-0.000459572,-2.03773e-06,-1.35e-05,0,1.8999e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173669,-0.144129,0,0.000699483,-0.000459572,-1.84588e-06,-1.23475e-05,0,1.91852e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173607,-0.144128,0,0.000699483,-0.000459572,-1.67266e-06,-1.12874e-05,0,1.73226e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173553,-0.144127,0,0.000699483,-0.000459572,-1.52364e-06,-1.03726e-05,0,1.49012e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173502,-0.144125,0,0.000697093,-0.000459913,-3.6601e-06,-9.80054e-06,-2.38977e-06,-2.13645e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173451,-0.144123,0,0.000697093,-0.000459913,-3.34345e-06,-8.94465e-06,0,3.1665e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173408,-0.144122,0,0.000697093,-0.000459913,-3.06778e-06,-8.20588e-06,0,2.75671e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173365,-0.14412,0,0.000697093,-0.000459913,-2.79769e-06,-7.47666e-06,0,2.70084e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173332,-0.144119,0,0.000697093,-0.000459913,-2.55555e-06,-6.91228e-06,0,2.42144e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173301,-0.144118,0,0.000697093,-0.000459913,-2.33576e-06,-6.3898e-06,0,2.19792e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173271,-0.144116,0,0.000697093,-0.000459913,-2.11224e-06,-5.87432e-06,0,2.23517e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173245,-0.144115,0,0.000697093,-0.000459913,-1.92411e-06,-5.42984e-06,0,1.88127e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173219,-0.144114,0,0.000697093,-0.000459913,-1.73412e-06,-4.99142e-06,0,1.8999e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173195,-0.144113,0,0.000697093,-0.000459913,-1.5609e-06,-4.58793e-06,0,1.73226e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173174,-0.144112,0,0.000697093,-0.000459913,-1.41002e-06,-4.24008e-06,0,1.50874e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173154,-0.144111,0,0.000697093,-0.000459913,-1.26287e-06,-3.89665e-06,0,1.47149e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173137,-0.14411,0,0.000697093,-0.000459913,-1.13621e-06,-3.60073e-06,0,1.2666e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017312,-0.14411,0,0.000697093,-0.000459913,-1.01142e-06,-3.30806e-06,0,1.24797e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173105,-0.144109,0,0.000697093,-0.000459913,-9.03383e-07,-3.0566e-06,0,1.08033e-07
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173091,-0.144108,0,0.000697093,-0.000459913,-8.028e-07,-2.8233e-06,0,1.00583e-07
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173078,-0.144108,0,0.000697093,-0.000459913,-7.0408e-07,-2.5935e-06,0,9.87202e-08
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173065,-0.144107,0,0.000697093,-0.000459913,-6.1281e-07,-2.38209e-06,0,9.12696e-08
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0173056,-0.144108,0,0.000699483,-0.000459572,1.74157e-06,-1.92574e-06,2.38977e-06,2.35438e-06
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0173047,-0.144259,0,0.000699483,-0.000459572,-2.38344e-05,-1.77789e-06,0,-2.5576e-05
0.016,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0173038,-0.144407,0,0.000699483,-0.000459572,-4.90695e-05,-1.63168e-06,0,-2.52351e-05
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0173031,-0.144535,0,0.000699483,-0.000459572,-7.08345e-05,-1.50525e-06,0,-2.1765e-05
0.016,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0173024,-0.144662,0,0.000699483,-0.000459572,-9.23127e-05,-1.38092e-06,0,-2.14782e-05
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0173017,-0.144771,0,0.000699483,-0.000459572,-0.000110839,-1.27405e-06,0,-1.85259e-05
0.016,-0.0244783,-0.0029374,0,-0.01,0.02,-0.15,0,0.017301,-0.144877,0,-0.00100157,-0.000459913,-0.000131389,-1.43959e-06,-0.00170106,-2.05506e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.15,0,0.0173003,-0.144819,0,-0.00100157,-0.000459913,-0.000121502,-1.32807e-06,0,9.88692e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.15,0,0.0172997,-0.144762,0,-0.00100157,-0.000459913,-0.000111749,-1.2177e-06,0,9.75281e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.15,0,0.0172988,-0.144713,0,-0.000999009,-0.000459572,-0.000101062,-7.84639e-07,2.563e-06,1.06879e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.15,0,0.0172981,-0.144665,0,-0.000999009,-0.000459572,-9.2946e-05,-6.49132e-07,0,8.11554e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.15,0,0.0172974,-0.144624,0,-0.000999009,-0.000459572,-8.59518e-05,-5.32484e-07,0,6.99423e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.15,0,0.0172967,-0.144586,0,-0.000999009,-0.000459572,-7.94828e-05,-4.24217e-07,0,6.46897e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.15,0,0.0172961,-0.144549,0,-0.000999009,-0.000459572,-7.30958e-05,-3.17814e-07,0,6.38701e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172959,-0.144516,0,0.000699483,-0.000459572,-6.75824e-05,-2.9034e-07,0.00169849,5.51343e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172958,-0.144486,0,0.000699483,-0.000459572,-6.24824e-05,-2.64496e-07,0,5.09992e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172956,-0.144458,0,0.000699483,-0.000459572,-5.77662e-05,-2.4098e-07,0,4.71622e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172955,-0.144431,0,0.000699483,-0.000459572,-5.31115e-05,-2.17929e-07,0,4.65475e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0172953,-0.144406,0,0.000697093,-0.000459913,-5.13792e-05,-4.71016e-07,-2.38977e-06,1.73226e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017295,-0.144382,0,0.000697093,-0.000459913,-4.7233e-05,-4.2934e-07,0,4.14625e-06
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0171448,-0.144361,0,0.000697093,-0.000459913,-4.36585e-05,2.50863e-05,0,3.57442e-06
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0170059,-0.144341,0,0.000697093,-0.000459913,-4.03523e-05,4.86881e-05,0,3.3062e-06
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0168773,-0.144323,0,0.000697093,-0.000459913,-3.72957e-05,7.052e-05,0,3.0566e-06
0.015,-0.0244783,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0167585,-0.144307,0,0.000697093,-0.000459913,-3.44645e-05,9.07148e-05,0,2.83122e-06
0.016,-0.0234992,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0166412,-0.143829,0,-0.000282038,-0.000459913,-0.000932479,0.000110639,-0.000979131,-0.000898015
0.015,-0.0234992,-0.0029374,-0.01,-0,0.02,-0.14,0,0.01654,-0.143417,0,-0.000282038,-0.000459913,-0.000862513,0.000127825,0,6.99665e-05
0.016,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0166002,-0.143011,0,-0.000282038,-0.000459913,-0.000793478,0.000117604,0,6.90352e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0166521,-0.143093,0,0.000697093,-0.000459913,0.000171758,0.000108787,0.000979131,0.000965236
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0167001,-0.143168,0,0.000697093,-0.000459913,0.00015891,0.000100632,0,-1.28485e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0167445,-0.143238,0,0.000697093,-0.000459913,0.000147024,9.30885e-05,0,-1.18855e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0167856,-0.143303,0,0.000697093,-0.000459913,0.000136027,8.61106e-05,0,-1.09971e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0168261,-0.143367,0,0.000697093,-0.000459913,0.000125179,7.92257e-05,0,-1.0848e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.016861,-0.143422,0,0.000697093,-0.000459913,0.000115821,7.32874e-05,0,-9.35793e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0168955,-0.143476,0,0.000697093,-0.000459913,0.000106592,6.74285e-05,0,-9.22941e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.016925,-0.143524,0,0.000699483,-0.000459572,0.000100886,6.27059e-05,2.38977e-06,-5.70528e-06
0.016,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0169542,-0.14311,0,-0.000279648,-0.000459572,-0.000807958,5.77616e-05,-0.000979131,-0.000908844
0.015,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0169793,-0.142754,0,-0.000279648,-0.000459572,-0.000747332,5.34977e-05,0,6.06254e-05
0.016,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0170044,-0.142401,0,-0.000279648,-0.000459572,-0.000687519,4.92218e-05,0,5.98133e-05
0.015,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0170261,-0.142098,0,-0.000279648,-0.000459572,-0.000635928,4.55338e-05,0,5.15915e-05
0.015,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0170459,-0.141817,0,-0.000279648,-0.000459572,-0.000588207,4.21861e-05,0,4.7721e-05
0.015,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0170641,-0.141557,0,-0.000279648,-0.000459572,-0.000544066,3.90888e-05,0,4.4141e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170821,-0.141762,0,0.000699483,-0.000459572,0.000400282,3.60326e-05,0.000979131,0.000944348
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0170976,-0.141938,0,0.000699483,-0.000459572,0.000370285,3.33975e-05,0,-2.99979e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171128,-0.142111,0,0.000697093,-0.000459913,0.000338458,3.05288e-05,-2.38977e-06,-3.1827e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171259,-0.142261,0,0.000697093,-0.000459913,0.000313101,2.83062e-05,0,-2.53562e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171392,-0.142408,0,0.000697093,-0.000459913,0.000288086,2.60458e-05,0,-2.50153e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171506,-0.142535,0,0.000697093,-0.000459913,0.000266511,2.40963e-05,0,-2.1575e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017162,-0.14266,0,0.000697093,-0.000459913,0.000245225,2.21725e-05,0,-2.12863e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171717,-0.142768,0,0.000697093,-0.000459913,0.000226866,2.05135e-05,0,-1.83582e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0171814,-0.142875,0,0.000697093,-0.000459913,0.000208754,1.88763e-05,0,-1.81124e-05
0.016,-0.0234992,-0.0029374,0,-0,0.02,-0.14,0,0.0171902,-0.142512,0,-0.000282038,-0.000459913,-0.000708716,1.73701e-05,-0.000979131,-0.00091747
0.015,-0.0234992,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0170479,-0.142199,0,-0.000282038,-0.000459913,-0.000655532,4.15512e-05,0,5.31841e-05
0.016,-0.0234992,-0.0029374,-0.01,-0,0.02,-0.14,0,0.016907,-0.14189,0,-0.000282038,-0.000459913,-0.000603065,6.54771e-05,0,5.2467e-05
0.015,-0.0234992,-0.0029374,-0.01,-0,0.02,-0.14,0,0.0167855,-0.141623,0,-0.000282038,-0.000459913,-0.000557812,8.61126e-05,0,4.5253e-05
0.016,-0.0244783,-0.00391654,-0.01,-0,0.02,-0.14,0,0.0171268,-0.141822,0,0.000697091,0.00051922,0.000387637,0.00100728,0.000979129,0.000945449
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0175711,-0.141993,0,0.000697091,0.00051922,0.000358585,0.000931802,0,-2.90517e-05
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0180095,-0.142161,0,0.000697091,0.00051922,0.000329928,0.000857332,0,-2.86568e-05
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0183877,-0.142307,0,0.000697091,0.00051922,0.000305206,0.000793101,0,-2.47229e-05
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0187608,-0.142451,0,0.000697091,0.00051922,0.000280812,0.000729726,0,-2.43932e-05
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0190825,-0.142574,0,0.000697091,0.00051922,0.000259779,0.000675066,0,-2.1033e-05
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0194,-0.142697,0,0.000697091,0.00051922,0.000239018,0.000621134,0,-2.0761e-05
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0196742,-0.142802,0,0.000697091,0.00051922,0.000221126,0.000574555,0,-1.78926e-05
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0199448,-0.142906,0,0.000697091,0.00051922,0.00020347,0.000528596,0,-1.7656e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0197459,-0.142996,0,0.000697093,-0.000459913,0.000188245,-0.000416743,1.86265e-09,-1.52253e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0195496,-0.143084,0,0.000697093,-0.000459913,0.00017322,-0.0003834,0,-1.50241e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0193803,-0.14316,0,0.000697093,-0.000459913,0.00016026,-0.000354642,0,-1.29603e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0192132,-0.143236,0,0.000697093,-0.000459913,0.000147471,-0.000326266,0,-1.27889e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0190691,-0.143301,0,0.000697093,-0.000459913,0.000136444,-0.000301793,0,-1.10269e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.018927,-0.143365,0,0.000697093,-0.000459913,0.000125561,-0.000277646,0,-1.08834e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0187958,-0.143424,0,0.000697093,-0.000459913,0.00011554,-0.000255363,0,-1.0021e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0186751,-0.143478,0,0.000697093,-0.000459913,0.000106322,-0.000234862,0,-9.21823e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.018571,-0.143525,0,0.000697093,-0.000459913,9.83719e-05,-0.00021718,0,-7.94977e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0184747,-0.143568,0,0.000697093,-0.000459913,9.102e-05,-0.000200823,0,-7.35186e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0183797,-0.143611,0,0.000697093,-0.000459913,8.37613e-05,-0.000184685,0,-7.25873e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0182978,-0.143648,0,0.000697093,-0.000459913,7.75028e-05,-0.000170767,0,-6.25849e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0182221,-0.143683,0,0.000699483,-0.000459572,7.39824e-05,-0.000157603,2.38977e-06,-3.5204e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0181479,-0.143717,0,0.000699483,-0.000459572,6.80983e-05,-0.000144991,0,-5.8841e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0180837,-0.143746,0,0.000697093,-0.000459913,6.0752e-05,-0.000134399,-2.38977e-06,-7.34627e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0180243,-0.143773,0,0.000697093,-0.000459913,5.62295e-05,-0.000124316,0,-4.5225e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0179694,-0.143797,0,0.000697093,-0.000459913,5.20442e-05,-0.000114988,0,-4.18536e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0179186,-0.14382,0,0.000697093,-0.000459913,4.81736e-05,-0.000106361,0,-3.87058e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0178685,-0.143843,0,0.000697093,-0.000459913,4.43514e-05,-9.78478e-05,0,-3.82215e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0178253,-0.143862,0,0.000697093,-0.000459913,4.10583e-05,-9.05052e-05,0,-3.29316e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0177853,-0.14388,0,0.000697093,-0.000459913,3.80091e-05,-8.37136e-05,0,-3.04915e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0177459,-0.143898,0,0.000697093,-0.000459913,3.50028e-05,-7.70127e-05,0,-3.00631e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0177118,-0.143913,0,0.000697093,-0.000459913,3.241e-05,-7.12327e-05,0,-2.5928e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0176779,-0.143928,0,0.000697093,-0.000459913,2.98433e-05,-6.5462e-05,0,-2.56673e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0176486,-0.143941,0,0.000697093,-0.000459913,2.76268e-05,-6.04847e-05,0,-2.21655e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0176198,-0.143955,0,0.000699483,-0.000459572,2.77013e-05,-5.52963e-05,2.38977e-06,7.45058e-08
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.017595,-0.143967,0,0.000699483,-0.000459572,2.56468e-05,-5.10816e-05,0,-2.0545e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0175705,-0.143979,0,0.000699483,-0.000459572,2.36221e-05,-4.69228e-05,0,-2.0247e-06
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.017549,-0.14384,0,0.000699483,-0.000459572,4.73429e-05,-4.32716e-05,0,2.37208e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0175278,-0.143702,0,0.000699483,-0.000459572,7.07489e-05,-3.96697e-05,0,2.3406e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0175095,-0.143583,0,0.000699483,-0.000459572,9.09381e-05,-3.65633e-05,0,2.01892e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0174913,-0.143464,0,0.000697093,-0.000459913,0.000108602,-3.3773e-05,-2.38977e-06,1.76635e-05
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0174756,-0.143512,0,0.000697093,-0.000459913,0.000100473,-3.11087e-05,0,-8.12858e-06
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0179217,-0.143559,0,0.000697091,0.00051922,9.24561e-05,0.000872257,-1.86265e-09,-8.01682e-06
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0183064,-0.1436,0,0.000697091,0.00051922,8.55494e-05,0.000806908,0,-6.90669e-06
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.018686,-0.14364,0,0.000697091,0.00051922,7.87284e-05,0.000742429,0,-6.82101e-06
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0190134,-0.143675,0,0.000697091,0.00051922,7.28481e-05,0.000686817,0,-5.88037e-06
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0193364,-0.143709,0,0.000697091,0.00051922,6.70496e-05,0.000631946,0,-5.79841e-06
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.019615,-0.143739,0,0.000697091,0.00051922,6.20428e-05,0.000584619,0,-5.00679e-06
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0198899,-0.143768,0,0.000697091,0.00051922,5.71031e-05,0.000537924,0,-4.93973e-06
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0201428,-0.143794,0,0.000697091,0.00051922,5.25601e-05,0.000494964,0,-4.54299e-06
0.015,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0203609,-0.143817,0,0.000697091,0.00051922,4.86393e-05,0.000457911,0,-3.92087e-06
0.016,-0.0244783,-0.00391654,0,-0,0.02,-0.14,0,0.0205761,-0.14384,0,0.000697091,0.00051922,4.47743e-05,0.000421352,0,-3.86499e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0203295,-0.14386,0,0.000697093,-0.000459913,4.14401e-05,-0.00051588,1.86265e-09,-3.33413e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0200861,-0.143879,0,0.000697093,-0.000459913,3.81507e-05,-0.000474538,0,-3.28943e-06
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0198762,-0.144046,0,0.000697093,-0.000459913,9.8329e-06,-0.00043888,0,-2.83178e-05
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.019682,-0.1442,0,0.000697093,-0.000459913,-1.63596e-05,-0.000405896,0,-2.61925e-05
0.015,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0195024,-0.144343,0,0.000697093,-0.000459913,-4.05945e-05,-0.000375387,0,-2.42349e-05
0.016,-0.0244783,-0.0029374,0,-0.01,0.02,-0.14,0,0.0193253,-0.144485,0,0.000699483,-0.000459572,-6.22254e-05,-0.000344977,2.38977e-06,-2.16309e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0191624,-0.144455,0,0.000699483,-0.000459572,-5.72223e-05,-0.000317307,0,5.00306e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0190219,-0.14443,0,0.000699483,-0.000459572,-5.29047e-05,-0.000293441,0,4.31761e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0188833,-0.144405,0,0.000699483,-0.000459572,-4.86486e-05,-0.000269894,0,4.25614e-06
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0187637,-0.144233,0,0.000699483,-0.000459572,-1.94982e-05,-0.000249584,0,2.91504e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0186457,-0.144064,0,0.000699483,-0.000459572,9.26107e-06,-0.000229545,0,2.87592e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0185439,-0.143918,0,0.000699483,-0.000459572,3.40641e-05,-0.000212261,0,2.4803e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0184435,-0.143774,0,0.000699483,-0.000459572,5.85429e-05,-0.000195208,0,2.44789e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0183568,-0.143648,0,0.000697093,-0.000459913,7.73836e-05,-0.000180791,-2.38977e-06,1.88407e-05
0.016,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0182712,-0.143524,0,0.000697093,-0.000459913,9.8398e-05,-0.000166256,0,2.10144e-05
0.015,-0.0244783,-0.0029374,0,0.01,0.02,-0.14,0,0.0181974,-0.143418,0,0.000697093,-0.000459913,0.000116521,-0.000153719,0,1.81235e-05
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0181246,-0.143473,0,0.000697093,-0.000459913,0.000107223,-0.00014135,0,-9.29832e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0180618,-0.14352,0,0.000697093,-0.000459913,9.92045e-05,-0.000130681,0,-8.01869e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0179998,-0.143566,0,0.000697093,-0.000459913,9.12957e-05,-0.000120154,0,-7.90879e-06
0.016,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0179428,-0.143609,0,0.000697093,-0.000459913,8.40165e-05,-0.00011047,0,-7.27922e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0178937,-0.143646,0,0.000697093,-0.000459913,7.77375e-05,-0.000102118,0,-6.27898e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0178482,-0.14368,0,0.000697093,-0.000459913,7.19279e-05,-9.43909e-05,0,-5.80959e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0178061,-0.143712,0,0.000697093,-0.000459913,6.65598e-05,-8.72437e-05,0,-5.36814e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0177672,-0.143741,0,0.000697093,-0.000459913,6.15884e-05,-8.06332e-05,0,-4.9714e-06
0.015,-0.0244783,-0.0029374,0,-0,0.02,-0.14,0,0.0177312,-0.143768,0,0.000697093,-0.000459913,5.69969e-05,-7.45181e-05,0,-4.59142e-06
