dt,roll_imu,pitch_imu,yaw_imu,roll_cal,pitch_cal,yaw_cal,axb,ayb,axn_imu,ayn_imu,axn,ayn
0.015,8.44,-0.77,0,3.24435,-1.06104,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.000928342,-0.000147521
0.015,8.44,-0.77,0,3.24428,-1.06063,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.000858456,-0.000135779
0.015,8.44,-0.77,0,3.24421,-1.06025,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.0007938,-0.000124753
0.016,8.44,-0.77,0,3.24415,-1.05988,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.000730053,-0.000114024
0.016,8.44,-0.77,0,3.24409,-1.05969,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.000698701,-0.000104189
0.015,8.44,-0.77,0,3.24402,-1.05953,0,-0.180161,-0.553211,0.0492735,-0.885723,-0.000688374,-0.000146985
0.016,8.44,-0.77,0,3.24397,-1.06121,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00295895,-8.33869E-05
0.015,8.44,-0.77,0,3.24393,-1.06266,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00271174,-7.65324E-05
0.016,8.44,-0.77,0,3.24389,-1.06409,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00246775,-6.97374E-05
0.015,8.44,-0.77,0,3.24386,-1.06531,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00225882,-6.42538E-05
0.015,8.44,-0.77,0,3.24383,-1.06644,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00206557,-5.90682E-05
0.016,8.44,-0.77,0,3.2438,-1.06572,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.00172779,-5.42402E-05
0.016,8.44,-0.77,0,3.24377,-1.06506,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.00161502,-4.96507E-05
0.015,8.44,-0.77,0,3.24375,-1.06434,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.00149222,-4.57764E-05
0.016,8.44,-0.77,0,3.24373,-1.06379,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.00139834,-4.18425E-05
0.015,8.44,-0.77,0,3.24371,-1.06332,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.00131731,-3.8445E-05
0.016,8.44,-0.77,0,3.24369,-1.06285,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.00123736,-3.52263E-05
0.016,8.44,-0.77,0,3.2437,-1.06243,0,-0.180161,-0.553211,0.0492995,-0.885436,-0.00114715,1.88947E-05
0.015,8.44,-0.77,0,3.2437,-1.06379,0,-0.184077,-0.553211,0.0532157,-0.885436,0.00253569,1.80602E-05
0.016,8.44,-0.77,0,3.24371,-1.06514,0,-0.184077,-0.553211,0.0532157,-0.885436,0.00230587,1.74046E-05
0.015,8.44,-0.77,0,3.24371,-1.0663,0,-0.184077,-0.553211,0.0532157,-0.885436,0.00210761,1.68085E-05
0.015,8.44,-0.77,0,3.24371,-1.06738,0,-0.184077,-0.553211,0.0532157,-0.885436,0.00192423,1.62125E-05
0.016,8.44,-0.77,0,3.24372,-1.06828,0,-0.184077,-0.553211,0.0532157,-0.885436,0.00177057,1.58548E-05
0.015,8.44,-0.77,0,3.24357,-1.06905,0,-0.184077,-0.553211,0.0532157,-0.885436,0.00163803,4.08888E-05
0.015,8.44,-0.77,0,3.24341,-1.06976,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00149855,1.29938E-05
0.015,8.44,-0.77,0,3.24326,-1.07042,0,-0.184077,-0.553211,0.0532027,-0.88558,0.0013864,3.83854E-05
0.016,8.44,-0.77,0,3.24311,-1.07107,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00127576,6.33597E-05
0.015,8.44,-0.77,0,3.24254,-1.07163,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00118035,0.000161707
0.016,8.44,-0.77,0,3.24197,-1.07201,0,-0.184077,-0.553211,0.0532027,-0.88558,0.00111496,0.000258267
0.015,8.44,-0.77,0,3.24148,-1.07062,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.0025636,0.000341535
0.016,8.44,-0.77,0,3.241,-1.06925,0,-0.180161,-0.553211,0.0492865,-0.88558,-0.00232945,0.00042367
0.015,8.44,-0.77,0,3.24016,-1.06807,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00212654,-0.000409663
0.016,8.44,-0.77,0,3.23932,-1.0669,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00192735,-0.000267446
0.016,8.44,-0.77,0,3.23855,-1.06599,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00177139,-0.000136495
0.015,8.44,-0.77,0,3.23789,-1.0652,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00163688,-2.37823E-05
0.015,8.44,-0.77,0,3.23773,-1.06447,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00151241,3.93391E-06
0.016,8.44,-0.77,0,3.23757,-1.06376,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00139117,3.17097E-05
0.016,8.44,-0.77,0,3.23742,-1.0631,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00127961,5.72801E-05
0.015,8.44,-0.77,0,3.23729,-1.06254,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00118345,7.90954E-05
0.015,8.44,-0.77,0,3.23717,-1.06202,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00109442,9.95994E-05
0.016,8.44,-0.77,0,3.23721,-1.0615,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.0010066,9.23872E-05
0.015,8.44,-0.77,0,3.23725,-1.06106,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000930905,8.61287E-05
0.016,8.44,-0.77,0,3.23729,-1.06062,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000856161,7.99894E-05
0.016,8.44,-0.77,0,3.23732,-1.06021,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000785887,7.39098E-05
0.015,8.44,-0.77,0,3.23735,-1.05986,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000725269,6.85453E-05
0.015,8.44,-0.77,0,3.23738,-1.05953,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000669226,6.37174E-05
0.016,8.44,-0.77,0,3.23741,-1.0592,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000613898,5.87106E-05
0.016,8.44,-0.77,0,3.23744,-1.05891,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000562996,5.4419E-05
0.015,8.44,-0.77,0,3.23746,-1.05865,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000519067,5.05447E-05
0.016,8.44,-0.77,0,3.23748,-1.05824,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.00044851,4.67896E-05
0.016,8.44,-0.77,0,3.2375,-1.05786,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000385121,4.36902E-05
0.015,8.44,-0.77,0,3.23754,-1.05755,0,-0.180161,-0.552232,0.0493014,-0.886405,-0.000313744,9.23872E-05
0.016,8.44,-0.77,0,3.23758,-1.05724,0,-0.180161,-0.552232,0.0493014,-0.886405,-0.000261098,8.58307E-05
0.015,8.44,-0.77,0,3.23746,-1.05698,0,-0.180161,-0.552232,0.0493014,-0.886405,-0.000215754,0.000105679
0.015,8.44,-0.77,0,3.23735,-1.05673,0,-0.180161,-0.552232,0.0493014,-0.886405,-0.000173792,0.000124156
0.015,8.44,-0.77,0,3.23725,-1.0565,0,-0.180161,-0.552232,0.0493014,-0.886405,-0.000134975,0.000141203
0.016,8.44,-0.77,0,3.23715,-1.05628,0,-0.180161,-0.552232,0.0493014,-0.886405,-9.66936E-05,0.000157952
0.016,8.44,-0.77,0,3.23706,-1.05607,0,-0.180161,-0.552232,0.0493014,-0.886405,-6.14226E-05,0.00017339
0.016,8.44,-0.77,0,3.23698,-1.05772,0,-0.184077,-0.552232,0.0532176,-0.886405,0.00357363,0.000187695
0.015,8.44,-0.77,0,3.23691,-1.05914,0,-0.184077,-0.552232,0.0532176,-0.886405,0.00333139,0.000199854
0.016,8.44,-0.77,0,3.23681,-1.06069,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00304854,0.000161171
0.015,8.44,-0.77,0,3.23673,-1.06203,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00282018,0.000175416
0.016,8.44,-0.77,0,3.23664,-1.06335,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00259481,0.000189424
0.015,8.44,-0.77,0,3.23657,-1.06449,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00240044,0.000201583
0.016,8.44,-0.77,0,3.23666,-1.06561,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00220867,0.000186205
0.015,8.44,-0.77,0,3.23672,-1.06657,0,-0.184077,-0.552232,0.0531916,-0.886692,0.00202645,0.000121832
0.016,8.44,-0.77,0,3.23677,-1.06752,0,-0.184077,-0.552232,0.0531916,-0.886692,0.00186455,0.000112653
0.015,8.44,-0.77,0,3.23697,-1.06834,0,-0.184077,-0.552232,0.0531916,-0.886692,0.00172499,7.93934E-05
0.015,8.44,-0.77,0,3.23715,-1.06909,0,-0.184077,-0.552232,0.0531916,-0.886692,0.00159584,4.86374E-05
0.015,8.44,-0.77,0,3.23734,-1.0698,0,-0.184077,-0.552232,0.0532046,-0.886548,0.0014933,7.12276E-05
0.015,8.44,-0.77,0,3.23752,-1.07046,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00138146,4.08292E-05
0.016,8.44,-0.77,0,3.23769,-1.0711,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00127122,1.10865E-05
0.015,8.44,-0.77,0,3.23784,-1.07166,0,-0.184077,-0.552232,0.0532046,-0.886548,0.00117613,-1.46031E-05
0.016,8.44,-0.77,0,3.23982,-1.07221,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00107849,0.00355744
0.015,8.44,-0.77,0,3.24153,-1.07268,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000997826,0.0032658
0.016,8.44,-0.77,0,3.24322,-1.07314,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000919744,0.00297743
0.015,8.44,-0.77,0,3.24468,-1.07181,0,-0.180161,-0.556148,0.0492807,-0.882674,-0.00276966,0.00272882
0.016,8.44,-0.77,0,3.24612,-1.0705,0,-0.180161,-0.556148,0.0492807,-0.882674,-0.00254633,0.00248349
0.016,8.44,-0.77,0,3.24744,-1.07113,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00126176,0.00225776
0.015,8.44,-0.77,0,3.24858,-1.07153,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00119442,0.00206316
0.015,8.44,-0.77,0,3.24963,-1.07189,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00113206,0.00188303
0.016,8.44,-0.77,0,3.25051,-1.07241,0,-0.184077,-0.556148,0.0531969,-0.882674,0.00104332,0.00173271
0.016,8.44,-0.77,0,3.25133,-1.07289,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000961691,0.00159442
0.015,8.44,-0.77,0,3.25202,-1.0733,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000891224,0.0014751
0.015,8.44,-0.77,0,3.25252,-1.07369,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000826091,0.00139028
0.016,8.44,-0.77,0,3.25301,-1.07406,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000761792,0.00130647
0.015,8.44,-0.77,0,3.25343,-1.07439,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000706404,0.00123453
0.016,8.44,-0.77,0,3.25337,-1.07471,0,-0.184077,-0.556148,0.0531969,-0.882674,0.000651687,0.00124526
0.016,8.44,-0.76,0,3.25331,-1.075,0,-0.184077,-0.556148,0.0548968,-0.882674,0.000601366,0.0012551
0.015,8.44,-0.76,0,3.25326,-1.07526,0,-0.184077,-0.556148,0.0548968,-0.882674,0.000557974,0.00126356
0.016,8.44,-0.76,0,3.25257,-1.07551,0,-0.184077,-0.556148,0.0548968,-0.882674,0.000515103,0.00138128
0.016,8.44,-0.76,0,3.25194,-1.07574,0,-0.184077,-0.556148,0.0548968,-0.882674,0.00047569,0.00148928
0.016,8.44,-0.76,0,3.25136,-1.07595,0,-0.184077,-0.556148,0.0548968,-0.882674,0.000439435,0.00158888
0.016,8.44,-0.76,0,3.25083,-1.07612,0,-0.184077,-0.556148,0.0548968,-0.882674,0.000410736,0.001679
0.015,8.44,-0.76,0,3.251,-1.07627,0,-0.184077,-0.556148,0.0549096,-0.88253,0.000402957,0.00170559
0.015,8.48,-0.76,0,3.25116,-1.07641,0,-0.184077,-0.556148,0.0549178,-0.889328,0.000378802,0.00167882
0.016,8.48,-0.76,0,3.25131,-1.07655,0,-0.184077,-0.556148,0.0549178,-0.889328,0.000354946,0.00165242
0.016,8.48,-0.76,0,3.25145,-1.07668,0,-0.184077,-0.556148,0.0549178,-0.889328,0.000332952,0.00162804
0.015,8.48,-0.76,0,3.25143,-1.07694,0,-0.184077,-0.556148,0.0549178,-0.889328,0.000288516,0.00163287
0.015,8.48,-0.76,0,3.2514,-1.07718,0,-0.184077,-0.556148,0.0549178,-0.889328,0.000247329,0.0016371
0.015,8.48,-0.76,0,3.25138,-1.07741,0,-0.184077,-0.556148,0.0549178,-0.889328,0.000209272,0.00164109
0.015,8.48,-0.76,0,3.24964,-1.07762,0,-0.184077,-0.552232,0.0549255,-0.893202,0.000177935,-0.00197232
0.016,8.48,-0.77,0,3.24792,-1.07782,0,-0.184077,-0.552232,0.053226,-0.893202,0.000142932,-0.00167918
0.015,8.48,-0.77,0,3.24645,-1.07796,0,-0.184077,-0.552232,0.053226,-0.893202,0.000118449,-0.00142854
0.015,8.48,-0.77,0,3.24509,-1.0781,0,-0.184077,-0.552232,0.053226,-0.893202,9.58741E-05,-0.0011965
0.016,8.48,-0.77,0,3.24375,-1.07823,0,-0.184077,-0.552232,0.053226,-0.893202,7.35372E-05,-0.000967681
0.015,8.48,-0.77,0,3.24144,-1.07837,0,-0.184077,-0.549294,0.0532318,-0.896107,5.13792E-05,-0.0035066
0.016,8.48,-0.77,0,3.23917,-1.07669,0,-0.180161,-0.549294,0.0493156,-0.896107,-0.00357614,-0.00311828
0.016,8.48,-0.77,0,3.23641,-1.07512,0,-0.180161,-0.549294,0.0493026,-0.896251,-0.0033278,-0.00270253
0.015,8.44,-0.77,0,3.23403,-1.07363,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.0030722,-0.00229627
0.015,8.44,-0.77,0,3.23243,-1.07221,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00283,-0.00202471
0.015,8.44,-0.77,0,3.23096,-1.07089,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00260593,-0.0017736
0.016,8.44,-0.77,0,3.22999,-1.0696,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00238489,-0.00160778
0.016,8.44,-0.77,0,3.22925,-1.0686,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.002215,-0.00148058
0.015,8.44,-0.77,0,3.2286,-1.06774,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.0020684,-0.00137061
0.015,8.44,-0.77,0,3.22816,-1.06695,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00193283,-0.00129467
0.015,8.44,-0.77,0,3.22774,-1.06622,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00180745,-0.00122434
0.016,8.44,-0.77,0,3.22733,-1.06552,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00168833,-0.00115353
0.016,8.44,-0.77,0,3.22696,-1.06485,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00157413,-0.00108975
0.015,8.44,-0.77,0,3.22663,-1.06427,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.00147563,-0.00103486
0.015,8.48,-0.77,0,3.22634,-1.06374,0,-0.180161,-0.549294,0.0493026,-0.896251,-0.00138453,-0.000984073
0.015,8.48,-0.77,0,3.22606,-1.06324,0,-0.180161,-0.549294,0.0493026,-0.896251,-0.00130025,-0.000936985
0.016,8.48,-0.77,0,3.22576,-1.06321,0,-0.18114,-0.549294,0.0502687,-0.896396,-0.000333145,-0.000941336
0.016,8.48,-0.77,0,3.22533,-1.06301,0,-0.18114,-0.549294,0.0502687,-0.896396,-0.000300094,-0.000867307
0.015,8.48,-0.77,0,3.22495,-1.06285,0,-0.18114,-0.549294,0.0502687,-0.896396,-0.000271618,-0.000803471
0.016,8.48,-0.77,0,3.22445,-1.06269,0,-0.18114,-0.549294,0.0502817,-0.896251,-0.000226796,-0.000662446
0.016,8.48,-0.77,0,3.22399,-1.06255,0,-0.18114,-0.549294,0.0502817,-0.896251,-0.000202253,-0.00058341
0.015,8.48,-0.77,0,3.22359,-1.06227,0,-0.18114,-0.549294,0.0502817,-0.896251,-0.000155509,-0.000515223
0.015,8.44,-0.77,0,3.22322,-1.06202,0,-0.18114,-0.549294,0.0502733,-0.889454,-0.000112325,-0.00045222
0.015,8.44,-0.77,0,3.22243,-1.06178,0,-0.18114,-0.549294,0.0502733,-0.889454,-7.236E-05,-0.000316978
0.016,8.44,-0.77,0,3.22166,-1.06106,0,-0.180161,-0.549294,0.0492942,-0.889454,-0.000927418,-0.000185668
0.015,8.44,-0.77,0,3.22228,-1.06043,0,-0.180161,-0.552232,0.0492884,-0.886548,-0.000823364,0.00264037
0.015,8.44,-0.77,0,3.22407,-1.05828,0,-0.177223,-0.556148,0.0463436,-0.882674,-0.00339724,0.00624561
0.015,8.44,-0.77,0,3.22401,-1.04222,0,-0.144912,-0.552232,0.0140428,-0.886548,-0.0329581,0.00234497
0.015,8.44,-0.77,0,3.22503,-1.02636,0,-0.142954,-0.553211,0.0120828,-0.88558,-0.0322103,0.00314838
0.016,8.44,-0.76,0,3.22706,-1.0113,0,-0.144912,-0.555169,0.0157367,-0.883642,-0.0276832,0.00475776
0.015,8.44,-0.76,0,3.22931,-0.994134,0,-0.137079,-0.556148,0.00790247,-0.882674,-0.0325869,0.00535154
0.015,8.44,-0.76,0,3.23224,-0.968361,0,-0.114559,-0.558106,-0.0146195,-0.880737,-0.0507071,0.00680691
0.016,8.44,-0.76,0,3.23637,-0.939305,0,-0.1126,-0.559085,-0.0165795,-0.879768,-0.047707,0.00707936
0.016,8.44,-0.76,0,3.24012,-0.912613,0,-0.1126,-0.559085,-0.0165795,-0.879768,-0.0431516,0.00643915
0.015,8.44,-0.76,0,3.24375,-0.88692,0,-0.11358,-0.558106,-0.0155985,-0.880737,-0.0377868,0.00484192
0.015,8.44,-0.75,0,3.24666,-0.863897,0,-0.115538,-0.557127,-0.0119388,-0.881705,-0.0318987,0.00336862
0.015,8.44,-0.75,0,3.24851,-0.853554,0,-0.140995,-0.555169,0.0135203,-0.883642,-0.00467707,0.00109744
0.015,8.44,-0.75,0,3.24951,-0.844758,0,-0.142954,-0.553211,0.0154821,-0.88558,-0.00121623,-0.00102878
0.016,8.44,-0.74,0,3.25188,-0.85164,0,-0.176244,-0.556148,0.0504641,-0.882674,0.0308937,0.00149918
0.016,8.44,-0.74,0,3.25023,-0.86168,0,-0.184077,-0.549294,0.0583095,-0.889454,0.037018,-0.00506145
0.015,8.44,-0.78,0,3.24794,-0.869562,0,-0.182119,-0.547336,0.0495566,-0.891391,0.0337164,-0.00662661
0.016,8.44,-0.78,0,3.24587,-0.877894,0,-0.183098,-0.546357,0.0505376,-0.892359,0.0332742,-0.00724965
0.015,8.44,-0.78,0,3.24364,-0.885601,0,-0.184077,-0.545378,0.0515186,-0.893328,0.0329387,-0.00784743
0.016,8.44,-0.74,0,3.2419,-0.892814,0,-0.183098,-0.545378,0.0573253,-0.893472,0.0307133,-0.00760514
0.015,8.44,-0.74,0,3.23998,-0.898602,0,-0.182119,-0.544398,0.0563481,-0.89444,0.0287472,-0.00825566
0.015,8.44,-0.74,0,3.23864,-0.903116,0,-0.180161,-0.545378,0.0543882,-0.893472,0.0260179,-0.00704992
0.015,8.44,-0.71,0,3.23759,-0.907217,0,-0.180161,-0.545378,0.0594874,-0.893472,0.0253178,-0.00686985
0.016,8.44,-0.71,0,3.23659,-0.909773,0,-0.177223,-0.545378,0.0565502,-0.893472,0.0219446,-0.00669903
0.016,8.48,-0.71,0,3.23568,-0.912108,0,-0.177223,-0.545378,0.0565579,-0.900269,0.0215459,-0.00654387
0.015,8.48,-0.7,0,3.23448,-0.914241,0,-0.177223,-0.544398,0.0582593,-0.901238,0.0211827,-0.00731683
0.015,8.48,-0.7,0,3.23338,-0.916191,0,-0.177223,-0.544398,0.0582593,-0.901238,0.0208499,-0.00712943
0.016,8.48,-0.7,0,3.2323,-0.919504,0,-0.180161,-0.544398,0.0611965,-0.901238,0.0232215,-0.00694531
0.016,8.48,-0.69,0,3.23071,-0.922617,0,-0.180161,-0.543419,0.0629095,-0.902062,0.0227067,-0.0075959
0.016,8.48,-0.69,0,3.22969,-0.926025,0,-0.18114,-0.544398,0.0638868,-0.901093,0.0231032,-0.00644404
0.015,8.48,-0.69,0,3.22881,-0.929421,0,-0.182119,-0.544398,0.0648659,-0.901093,0.0235025,-0.00629359
0.016,8.48,-0.69,0,3.22837,-0.932891,0,-0.182119,-0.545378,0.0648641,-0.900125,0.0229095,-0.00524145
0.015,8.48,-0.68,0,3.2284,-0.936407,0,-0.183098,-0.546357,0.067541,-0.899156,0.0232876,-0.00426972
0.016,8.48,-0.68,0,3.22853,-0.939505,0,-0.183098,-0.547336,0.0675392,-0.898188,0.0227578,-0.00331366
0.015,8.48,-0.68,0,3.22856,-0.942481,0,-0.183098,-0.547336,0.0675392,-0.898188,0.0222498,-0.00331849
0.015,8.48,-0.67,0,3.22902,-0.945242,0,-0.183098,-0.548315,0.0692371,-0.897219,0.0217777,-0.00241935
0.016,8.48,-0.67,0,3.22876,-0.948236,0,-0.183098,-0.548315,0.0692371,-0.897219,0.0212667,-0.00237519
0.015,8.48,-0.67,0,3.22895,-0.950878,0,-0.183098,-0.549294,0.0692354,-0.896251,0.020815,-0.00143087
0.016,8.48,-0.67,0,3.22913,-0.953546,0,-0.183098,-0.549294,0.0692354,-0.896251,0.0203595,-0.00146151
0.015,8.48,-0.66,0,3.22852,-0.958897,0,-0.184077,-0.549294,0.071914,-0.896251,0.0204252,-0.0013572
0.016,8.48,-0.66,0,3.2279,-0.964718,0,-0.185056,-0.549294,0.072893,-0.896251,0.0204107,-0.0012514
0.016,8.48,-0.66,0,3.22729,-0.947688,0,-0.137079,-0.549294,0.0249187,-0.896251,-0.0246537,-0.00114775
0.016,8.48,-0.66,0,3.22805,-0.932631,0,-0.138058,-0.552232,0.0258927,-0.893346,-0.0211077,0.00165689
0.016,8.48,-0.65,0,3.22879,-0.921738,0,-0.144912,-0.552232,0.0344458,-0.893346,-0.0123955,0.00152957
0.015,8.48,-0.65,0,3.22924,-0.911263,0,-0.140995,-0.552232,0.0305295,-0.893346,-0.0145238,0.0014531
0.016,8.48,-0.65,0,3.22911,-0.903387,0,-0.141974,-0.552232,0.0315086,-0.893346,-0.0122006,0.00147533
0.016,8.48,-0.65,0,3.23075,-0.896842,0,-0.142954,-0.556148,0.0324811,-0.889472,-0.010108,0.00510532
0.015,8.48,-0.65,0,3.23222,-0.890993,0,-0.142954,-0.556148,0.0324811,-0.889472,-0.00910974,0.00485468
0.016,8.48,-0.65,0,3.23412,-0.885439,0,-0.141974,-0.556148,0.031502,-0.889472,-0.00914082,0.00453025
0.015,8.48,-0.65,0,3.23571,-0.880387,0,-0.140995,-0.556148,0.030523,-0.889472,-0.00925769,0.00425845
0.015,8.48,-0.65,0,3.23544,-0.874518,0,-0.138058,-0.552232,0.0275923,-0.893346,-0.0111897,0.000394583
0.015,8.48,-0.64,0,3.23519,-0.888729,0,-0.183098,-0.552232,0.0743292,-0.893346,0.0314198,0.000437498
0.016,8.48,-0.64,0,3.23497,-0.901283,0,-0.180161,-0.552232,0.0713919,-0.893346,0.0263401,0.000475049
0.016,8.48,-0.64,0,3.2334,-0.912816,0,-0.180161,-0.549294,0.0713968,-0.896251,0.0243742,-0.00219005
0.016,8.48,-0.64,0,3.23182,-0.907197,0,-0.145891,-0.549294,0.0371184,-0.896396,-0.00894764,-0.00197506
0.015,8.48,-0.64,0,3.23035,-0.900419,0,-0.142954,-0.548315,0.0341828,-0.897364,-0.0107269,-0.00270247
0.016,8.48,-0.64,0,3.22884,-0.89287,0,-0.140995,-0.548315,0.0322247,-0.897364,-0.0113965,-0.00244433
0.015,8.48,-0.64,0,3.2276,-0.887853,0,-0.144912,-0.548315,0.036141,-0.897364,-0.00662403,-0.00223219
0.015,8.48,-0.64,0,3.22639,-0.879606,0,-0.140995,-0.548315,0.0322355,-0.897219,-0.00911759,-0.00197035
0.016,8.48,-0.68,0,3.22526,-0.871624,0,-0.141974,-0.548315,0.0264168,-0.897219,-0.00677621,-0.00177884
0.015,8.48,-0.68,0,3.22438,-0.865702,0,-0.144912,-0.548315,0.029354,-0.897219,-0.00282846,-0.00162745
0.015,8.48,-0.68,0,3.22459,-0.873963,0,-0.177223,-0.549294,0.0616614,-0.896251,0.0280685,-0.000686109
0.016,8.48,-0.68,0,3.22472,-0.884273,0,-0.18114,-0.549294,0.0655777,-0.896251,0.0302248,-0.000708997
0.016,8.48,-0.68,0,3.22663,-0.895429,0,-0.184077,-0.552232,0.0685097,-0.893346,0.0312552,0.00189787
0.015,8.48,-0.64,0,3.22777,-0.88668,0,-0.138058,-0.552232,0.0292918,-0.893346,-0.0132653,0.00170368
0.016,8.48,-0.64,0,3.23065,-0.879692,0,-0.140995,-0.556148,0.0322226,-0.889472,-0.00913896,0.0051229
0.015,8.48,-0.64,0,3.23307,-0.874752,0,-0.142954,-0.556148,0.0341807,-0.889472,-0.00633787,0.00471032
0.016,8.48,-0.64,0,3.2354,-0.871014,0,-0.143933,-0.556148,0.0351598,-0.889472,-0.00472087,0.00431257
0.015,8.48,-0.64,0,3.23733,-0.868061,0,-0.143933,-0.556148,0.0351598,-0.889472,-0.00421675,0.00398213
0.015,8.48,-0.64,0,3.23908,-0.865515,0,-0.143933,-0.556148,0.0351598,-0.889472,-0.00378224,0.00368494
0.015,8.48,-0.64,0,3.24018,-0.862932,0,-0.142954,-0.556148,0.0341807,-0.889472,-0.00432055,0.00349635
0.015,8.48,-0.64,0,3.24121,-0.859649,0,-0.140995,-0.556148,0.0322226,-0.889472,-0.00571823,0.0033204
0.016,8.48,-0.64,0,3.23967,-0.856719,0,-0.140995,-0.552232,0.032229,-0.893346,-0.00521487,-0.000327647
0.016,8.48,-0.64,0,3.23826,-0.874691,0,-0.185056,-0.552232,0.0762873,-0.893346,0.0357739,-8.55327E-05
0.015,8.48,-0.61,0,3.23761,-0.889398,0,-0.183098,-0.552232,0.079428,-0.893346,0.0313055,2.40803E-05
0.016,8.44,-0.61,0,3.23544,-0.903003,0,-0.18114,-0.549294,0.0774679,-0.889454,0.027028,-0.00253832
0.015,8.44,-0.61,0,3.23357,-0.914307,0,-0.180161,-0.549294,0.0764888,-0.889454,0.0241197,-0.00221866
0.016,8.44,-0.61,0,3.23156,-0.92546,0,-0.180161,-0.549294,0.0764888,-0.889454,0.0222162,-0.00187618
0.015,8.44,-0.61,0,3.22953,-0.93508,0,-0.180161,-0.549294,0.0764888,-0.889454,0.0205743,-0.00152963
0.016,8.44,-0.61,0,3.22737,-0.944571,0,-0.180161,-0.549294,0.0764888,-0.889454,0.0189544,-0.00116026
0.015,8.44,-0.61,0,3.22477,-0.952908,0,-0.180161,-0.548315,0.0764903,-0.890422,0.0175324,-0.00169486
0.016,8.44,-0.61,0,3.22106,-0.961124,0,-0.180161,-0.548315,0.07648,-0.890566,0.0161136,-0.00111711
0.015,8.41,-0.61,0,3.21817,-0.968203,0,-0.180161,-0.548315,0.076475,-0.885467,0.0149054,-0.000623167
