行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,qr_code_num,qr_code_x,qr_code_y,qr_code_r,x_slam,y_slam,组合导航位移
1,0.301908,0.302705,0.605724,0.596158,0.654624,472,0.0561,-0.0004,359.7,0.601287,0.00761985,0.652253
1,0.300968,0.303658,0.605724,0.60072,0.659375,472,0.0561,-0.0004,359.7,0.601287,0.00761985,0.657052
1,0.303098,0.304768,0.623747,0.6053,0.664159,472,0.0561,-0.0004,359.7,0.619322,0.00712866,0.661865
1,0.301212,0.305876,0.623747,0.609896,0.668914,472,0.0561,-0.0004,359.7,0.619322,0.00712866,0.666687
1,0.300576,0.306839,0.623747,0.614813,0.673976,472,0.0561,-0.0004,359.7,0.619322,0.00712866,0.671823
1,0.30178,0.307245,0.623747,0.619732,0.679057,472,0.0561,-0.0004,359.7,0.619322,0.00712866,0.676959
1,0.302586,0.307056,0.640967,0.624644,0.684151,472,0.0561,-0.0004,359.7,0.636523,0.00833262,0.682089
1,0.302512,0.306391,0.640967,0.629234,0.688926,472,0.0561,-0.0004,359.7,0.636523,0.00833262,0.686898
1,0.301401,0.305232,0.640967,0.634109,0.694001,472,0.0561,-0.0004,359.7,0.636523,0.00833262,0.691993
1,0.300951,0.303921,0.640967,0.638658,0.698752,472,0.0561,-0.0004,359.7,0.636523,0.00833262,0.696761
1,0.302325,0.30251,0.659871,0.643487,0.703842,472,0.0561,-0.0004,359.7,0.655416,0.00914254,0.701814
1,0.303555,0.301252,0.659871,0.648297,0.708952,472,0.0561,-0.0004,359.7,0.655416,0.00914254,0.706855
1,0.302932,0.300274,0.659871,0.653093,0.714052,472,0.0561,-0.0004,359.7,0.655416,0.00914254,0.711887
1,0.301949,0.299652,0.677663,0.657583,0.718818,472,0.0561,-0.0004,359.7,0.6732,0.00968878,0.716613
1,0.300162,0.299358,0.677663,0.662072,0.723557,472,0.0561,-0.0004,359.7,0.6732,0.00968878,0.721337
1,0.302379,0.29935,0.677663,0.666562,0.72833,472,0.0561,-0.0004,359.7,0.6732,0.00968878,0.726065
1,0.302056,0.299534,0.677663,0.671356,0.733416,472,0.0561,-0.0004,359.7,0.6732,0.00968878,0.731101
1,0.301785,0.299771,0.695325,0.675854,0.73818,472,0.0561,-0.0004,359.7,0.690858,0.0100735,0.735843
1,0.302424,0.300028,0.695325,0.680357,0.742953,472,0.0561,-0.0004,359.7,0.690858,0.0100735,0.740592
1,0.301533,0.300248,0.695325,0.685162,0.74803,472,0.0561,-0.0004,359.7,0.690858,0.0100735,0.745647
1,0.300899,0.300388,0.714532,0.68997,0.753097,472,0.0561,-0.0004,359.7,0.710058,0.0106017,0.750704
1,0.30258,0.300415,0.714532,0.694476,0.757873,472,0.0561,-0.0004,359.7,0.710058,0.0106017,0.755464
1,0.301988,0.300415,0.714532,0.699283,0.762958,472,0.0561,-0.0004,359.7,0.710058,0.0106017,0.760526
1,0.303332,0.300327,0.714532,0.704087,0.768064,472,0.0561,-0.0004,359.7,0.710058,0.0106017,0.765591
1,0.300819,0.300118,0.733695,0.708887,0.77313,472,0.0561,-0.0004,359.7,0.729201,0.0118029,0.770654
1,0.300855,0.299683,0.733695,0.713379,0.77788,472,0.0561,-0.0004,359.7,0.729201,0.0118029,0.775409
1,0.301499,0.298974,0.733695,0.718157,0.782956,472,0.0561,-0.0004,359.7,0.729201,0.0118029,0.780455
1,0.303483,0.298154,0.751733,0.722623,0.787746,472,0.0561,-0.0004,359.7,0.747238,0.0120357,0.785196
1,0.302194,0.29718,0.751733,0.727371,0.792834,472,0.0561,-0.0004,359.7,0.747238,0.0120357,0.790225
1,0.301492,0.296356,0.751733,0.73181,0.797593,472,0.0561,-0.0004,359.7,0.747238,0.0120357,0.794948
1,0.300728,0.29583,0.751733,0.736243,0.802341,472,0.0561,-0.0004,359.7,0.747238,0.0120357,0.799667
